subject_id,scenario_label,intimacy,motivation,action,p_action
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,2,0.07
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,3,0.04
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,0,0.09
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,1,0.42
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,2,0.31
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,3,0.18
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,0,0.19
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,1,0.5
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,2,0.21
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,3,0.1
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,0,0.44
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,1,0.02
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,2,0.47
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,3,0.07
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,0,0.57
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,1,0.4
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,2,0.01
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,3,0.02
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,0,0.74
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,1,0.24
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,2,0.02
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,3,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,0,0.04
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,1,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,2,0.45
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,3,0.51
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,0,0.03
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,1,0.09
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,2,0.22
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,3,0.66
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,0,0.1
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,1,0.17
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,2,0.22
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,3,0.51
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,0,0.37
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,1,0.22
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,2,0.28
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,3,0.13
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,0,0.28
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,1,0.06
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,2,0.28
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,3,0.38
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,0,0.34
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,1,0.35
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,2,0.17
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,3,0.14
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,0,0.07
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,1,0.31
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,2,0.22
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,3,0.4
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,0,0.52
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,1,0.18
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,2,0.29
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,3,0.01
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,0,0.36
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,1,0.13
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,2,0.19
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,3,0.32
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,0,0.48
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,1,0.29
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,2,0.15
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,3,0.08
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,0,0.3
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,1,0.43
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,2,0.22
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,3,0.05
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,0,0.09
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,1,0.39
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,2,0.19
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,3,0.33
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,0,0.58
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,1,0.24
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,2,0.15
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,3,0.03
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,0,0.45
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,1,0.39
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,2,0.16
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,3,0.0
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,0,0.51
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,1,0.2
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,2,0.15
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,3,0.14
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,0,0.24
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,1,0.12
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,2,0.17
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,3,0.47
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,0,0.46
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,1,0.01
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,2,0.38
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,3,0.15
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,0,0.87
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,1,0.04
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,2,0.09
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,3,0.0
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,0,0.13
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,1,0.56
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,2,0.25
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,3,0.06
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,0,0.32
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,1,0.42
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,2,0.25
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,3,0.01
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,0,0.2
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,1,0.46
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,2,0.27
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,3,0.07
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,0,0.12
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,1,0.24
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,2,0.41
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,3,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,0,0.05
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,1,0.28
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,2,0.44
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,3,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,0,0.11
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,1,0.27
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,2,0.43
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,3,0.19
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,0,0.11
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,1,0.4
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,2,0.32
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,3,0.17
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,0,0.64
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,1,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,2,0.1
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,3,0.03
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,0,0.11
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,1,0.27
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,2,0.46
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,3,0.16
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,0,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,1,0.42
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,2,0.12
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,3,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,0,0.53
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,1,0.25
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,2,0.07
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,3,0.15
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,0,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,1,0.54
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,2,0.23
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,3,0.0
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,0,0.14
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,1,0.4
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,2,0.33
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,3,0.13
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,0,0.0
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,1,0.24
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,2,0.33
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,3,0.43
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,0,0.09
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,1,0.46
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,2,0.2
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,3,0.25
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,0,0.19
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,1,0.15
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,2,0.32
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,3,0.34
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,0,0.05
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,1,0.11
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,2,0.36
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,3,0.48
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,0,0.18
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,1,0.36
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,2,0.35
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,3,0.11
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,0,0.44
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,1,0.31
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,2,0.19
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,3,0.06
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,0,0.22
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,1,0.28
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,2,0.34
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,3,0.16
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,0,0.33
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,1,0.21
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,2,0.27
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,3,0.19
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,0,0.59
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,1,0.21
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,2,0.1
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,3,0.1
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,0,0.07
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,1,0.36
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,2,0.3
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,3,0.27
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,0,0.4
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,1,0.3
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,2,0.25
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,3,0.05
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,0,0.04
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,1,0.1
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,2,0.36
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,3,0.5
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,0,0.46
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,1,0.24
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,2,0.18
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,3,0.12
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,0,0.3
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,1,0.38
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,2,0.16
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,3,0.16
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,0,0.06
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,1,0.07
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,2,0.46
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,3,0.41
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,0,0.11
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,1,0.13
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,2,0.27
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,3,0.49
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,0,0.12
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,1,0.33
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,2,0.12
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,3,0.43
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,0,0.51
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,1,0.13
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,2,0.28
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,3,0.08
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,0,0.22
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,1,0.14
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,2,0.25
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,3,0.55
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,0,0.17
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,1,0.35
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,2,0.38
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,3,0.49
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,0,0.17
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,1,0.38
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,2,0.36
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,3,0.34
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,0,0.41
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,1,0.34
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,2,0.47
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,3,0.25
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,0,0.18
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,1,0.34
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,2,0.29
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,3,0.19
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,0,0.1
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,1,0.15
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,2,0.4
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,3,0.35
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,0,0.33
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,1,0.19
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,2,0.37
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,3,0.24
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,0,0.29
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,1,0.41
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,2,0.61
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,3,0.5
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,0,0.36
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,1,0.06
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,2,0.46
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,3,0.08
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,0,0.2
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,1,0.31
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,2,0.33
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,3,0.32
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,0,0.15
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,1,0.1
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,2,0.58
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,3,0.52
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,0,0.08
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,1,0.27
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,2,0.27
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,3,0.38
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,0,0.19
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,1,0.37
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,2,0.29
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,3,0.28
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,0,0.37
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,1,0.35
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,2,0.34
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,3,0.09
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,0,0.2
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,1,0.46
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,2,0.3
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,3,0.34
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,0,0.16
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,1,0.47
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,2,0.52
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,3,0.35
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,0,0.63
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,1,0.27
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,2,0.07
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,3,0.03
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,0,0.02
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,1,0.11
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,2,0.34
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,3,0.53
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,0,0.02
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,1,0.26
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,2,0.65
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,3,0.07
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,0,0.14
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,1,0.14
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,2,0.37
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,3,0.35
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,0,0.36
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,1,0.56
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,2,0.04
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,3,0.04
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,0,0.09
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,1,0.19
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,2,0.53
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,3,0.19
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,0,0.01
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,1,0.17
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,2,0.26
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,3,0.56
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,0,0.13
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,1,0.13
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,2,0.34
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,3,0.4
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,0,0.06
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,1,0.22
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,2,0.5
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,3,0.22
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,0,0.65
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,1,0.27
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,2,0.06
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,3,0.02
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,0,0.04
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,1,0.21
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,2,0.43
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,3,0.32
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,0,0.18
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,1,0.3
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,2,0.34
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,3,0.18
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,0,0.29
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,1,0.29
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,2,0.38
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,3,0.04
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,0,0.01
