subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_full,pred_vanilla,pred_discomfort_only,pred_full_lm,pred_vanilla_lm,pred_discomfort_only_lm
0383cffe-7969-5917-85d5-e47d0c729fcc,fair,0,high,2,0.06,0.0,1,8,0.12064114,0.24908495,0.099210754,0.080519944,0.24074152,0.052138027
0383cffe-7969-5917-85d5-e47d0c729fcc,fair,0,high,3,0.0,0.0,1,8,0.030381043,0.15163323,0.022411248,0.027052093,0.12537542,0.024801606
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,0,0.05,0.75,1,9,0.13002345,0.19011483,0.3159864,0.09544571,0.1450326,0.3097795
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,1,0.6,0.75,1,9,0.3936147,0.40916693,0.3159864,0.42039433,0.4392484,0.3097795
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,2,0.24,0.75,1,9,0.27883554,0.24908495,0.21784379,0.2225843,0.20094302,0.21365607
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,3,0.11,0.75,1,9,0.19752628,0.15163323,0.15018342,0.2615757,0.214776,0.166785
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,0,0.93,0.75,0,10,0.52012193,0.54962945,0.3159864,0.4657499,0.49642327,0.33060083
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,1,0.07,0.75,0,10,0.2171174,0.2275344,0.3159864,0.26271874,0.27851167,0.32815364
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,2,0.0,0.75,0,10,0.15380535,0.13851412,0.21784379,0.18041976,0.15261383,0.18359168
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,3,0.0,0.75,0,10,0.108955264,0.084322006,0.15018342,0.09111157,0.07245119,0.15765388
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,0,1.0,0.0,0,11,0.6455648,0.54962945,0.439189,0.6272952,0.5377941,0.41279
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,1,0.0,0.0,0,11,0.2694817,0.2275344,0.439189,0.22403169,0.19119295,0.41279
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,2,0.0,0.0,0,11,0.067863524,0.13851412,0.099210754,0.1362761,0.20952849,0.15328372
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,3,0.0,0.0,0,11,0.01709006,0.084322006,0.022411248,0.01239709,0.0614844,0.021136338
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,0,0.0,0.75,1,12,0.13002345,0.19011483,0.3159864,0.19518326,0.27967188,0.33194402
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,1,0.97,0.75,1,12,0.3936147,0.40916693,0.3159864,0.34266457,0.34788707,0.32142693
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,2,0.02,0.75,1,12,0.27883554,0.24908495,0.21784379,0.2975141,0.24579787,0.1887261
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,3,0.01,0.75,1,12,0.19752628,0.15163323,0.15018342,0.16463812,0.12664309,0.15790287
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,0,0.29,0.5,1,13,0.19999585,0.19011483,0.3702086,0.31668702,0.29658917,0.386319
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,1,0.14,0.5,1,13,0.4561921,0.40916693,0.3702086,0.39602026,0.34905407,0.386319
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,2,0.0,0.5,1,13,0.2289293,0.24908495,0.1759544,0.13897851,0.16023056,0.13994491
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,3,0.57,0.5,1,13,0.114882775,0.15163323,0.0836284,0.14831421,0.19412616,0.08741709
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,0,0.93,0.5,0,14,0.57735443,0.54962945,0.3702086,0.5425878,0.506776,0.40440503
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,1,0.07,0.5,0,14,0.24100827,0.2275344,0.3702086,0.28068116,0.26862994,0.36535716
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,2,0.0,0.5,0,14,0.120944336,0.13851412,0.1759544,0.13495035,0.16704968,0.13872817
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,3,0.0,0.5,0,14,0.060693063,0.084322006,0.0836284,0.041780718,0.05754445,0.09150963
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,0,1.0,0.75,0,15,0.52012193,0.54962945,0.3159864,0.44741663,0.4664897,0.29518437
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,1,0.0,0.75,0,15,0.2171174,0.2275344,0.3159864,0.2134739,0.22184545,0.29518437
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,2,0.0,0.75,0,15,0.15380535,0.13851412,0.21784379,0.21309547,0.21263695,0.2656936
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,3,0.0,0.75,0,15,0.108955264,0.084322006,0.15018342,0.126014,0.09902796,0.14393763
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,0,0.12,1.0,1,0,0.07661096,0.19011483,0.25,0.064659975,0.19713584,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,1,0.64,1.0,1,0,0.30779636,0.40916693,0.25,0.33543056,0.37920165,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,2,0.12,1.0,1,0,0.30779636,0.24908495,0.25,0.3064021,0.25032914,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,3,0.12,1.0,1,0,0.30779636,0.15163323,0.25,0.29350734,0.17333344,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,0,0.08,0.0,1,1,0.3699196,0.19011483,0.439189,0.46463662,0.27295566,0.4727702
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,1,0.76,0.0,1,1,0.47905827,0.40916693,0.439189,0.4771455,0.4383096,0.4727702
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,2,0.08,0.0,1,1,0.12064114,0.24908495,0.099210754,0.033379365,0.15617202,0.030251931
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,3,0.08,0.0,1,1,0.030381043,0.15163323,0.022411248,0.024838544,0.13256274,0.024207542
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,0,0.19,0.75,0,2,0.52012193,0.54962945,0.3159864,0.5321389,0.5583765,0.31042632
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,1,0.43,0.75,0,2,0.2171174,0.2275344,0.3159864,0.19221018,0.20077915,0.31042632
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,2,0.19,0.75,0,2,0.15380535,0.13851412,0.21784379,0.1693958,0.15693714,0.22777742
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,3,0.19,0.75,0,2,0.108955264,0.084322006,0.15018342,0.10625514,0.08390719,0.1513699
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,0,0.14,0.5,1,3,0.19999585,0.19011483,0.3702086,0.09918265,0.0988777,0.30992648
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,1,0.14,0.5,1,3,0.4561921,0.40916693,0.3702086,0.30051857,0.27593467,0.30992648
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,2,0.58,0.5,1,3,0.2289293,0.24908495,0.1759544,0.39936727,0.379597,0.27382904
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,3,0.14,0.5,1,3,0.114882775,0.15163323,0.0836284,0.20093143,0.2455906,0.106318004
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,0,0.67,0.75,0,4,0.52012193,0.54962945,0.3159864,0.46650496,0.50054824,0.33190057
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,1,0.11,0.75,0,4,0.2171174,0.2275344,0.3159864,0.22333759,0.2223352,0.2756381
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,2,0.11,0.75,0,4,0.15380535,0.13851412,0.21784379,0.21909204,0.20358959,0.23062018
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,3,0.11,0.75,0,4,0.108955264,0.084322006,0.15018342,0.0910654,0.07352696,0.16184115
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,0,0.61,0.0,0,5,0.6455648,0.54962945,0.439189,0.5255417,0.45437774,0.42618304
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,1,0.13,0.0,0,5,0.2694817,0.2275344,0.439189,0.36672968,0.31656533,0.42618304
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,2,0.13,0.0,0,5,0.067863524,0.13851412,0.099210754,0.0955524,0.17161,0.1235392
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,3,0.13,0.0,0,5,0.01709006,0.084322006,0.022411248,0.012176207,0.05744697,0.024094619
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,0,0.13,1.0,0,6,0.44398928,0.54962945,0.25,0.42057085,0.48961693,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,1,0.13,1.0,0,6,0.1853369,0.2275344,0.25,0.23886114,0.27737924,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,2,0.13,1.0,0,6,0.1853369,0.13851412,0.25,0.17798556,0.14923593,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,3,0.61,1.0,0,6,0.1853369,0.084322006,0.25,0.16258252,0.08376794,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,0,0.1,0.5,1,7,0.19999585,0.19011483,0.3702086,0.17193069,0.16953488,0.35265216
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,1,0.7,0.5,1,7,0.4561921,0.40916693,0.3702086,0.47197786,0.43303886,0.35265216
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,2,0.1,0.5,1,7,0.2289293,0.24908495,0.1759544,0.27585,0.2884806,0.21489681
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,3,0.1,0.5,1,7,0.114882775,0.15163323,0.0836284,0.08024142,0.108945645,0.079798885
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,0,0.08,0.0,0,8,0.6455648,0.54962945,0.439189,0.61790556,0.50677854,0.48437223
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,1,0.76,0.0,0,8,0.2694817,0.2275344,0.439189,0.32037207,0.27793825,0.43868816
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,2,0.08,0.0,0,8,0.067863524,0.13851412,0.099210754,0.04620049,0.14156029,0.052138027
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,3,0.08,0.0,0,8,0.01709006,0.084322006,0.022411248,0.01552187,0.07372297,0.024801606
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,0,0.2,0.0,1,9,0.3699196,0.19011483,0.439189,0.29542816,0.1450326,0.43284258
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,1,0.4,0.0,1,9,0.47905827,0.40916693,0.439189,0.540876,0.4392484,0.43284258
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,2,0.2,0.0,1,9,0.12064114,0.24908495,0.099210754,0.10273789,0.20094302,0.09794454
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,3,0.2,0.0,1,9,0.030381043,0.15163323,0.022411248,0.060957946,0.214776,0.036370326
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,0,0.2,0.5,0,10,0.57735443,0.54962945,0.3702086,0.5305781,0.49642327,0.39666098
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,1,0.4,0.5,0,10,0.24100827,0.2275344,0.3702086,0.29724842,0.27851167,0.39081028
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,2,0.2,0.5,0,10,0.120944336,0.13851412,0.1759544,0.11964967,0.15261383,0.12232567
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,3,0.2,0.5,0,10,0.060693063,0.084322006,0.0836284,0.052523814,0.07245119,0.090202995
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,0,0.15,1.0,0,11,0.44398928,0.54962945,0.25,0.4542084,0.5377941,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,1,0.55,1.0,0,11,0.1853369,0.2275344,0.25,0.16221562,0.19119295,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,2,0.15,1.0,0,11,0.1853369,0.13851412,0.25,0.24543723,0.20952849,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,3,0.15,1.0,0,11,0.1853369,0.084322006,0.25,0.1381388,0.0614844,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,0,0.76,0.5,0,12,0.57735443,0.54962945,0.3702086,0.6654528,0.6285082,0.402064
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,1,0.08,0.5,0,12,0.24100827,0.2275344,0.3702086,0.18774804,0.1794143,0.37699017
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,2,0.08,0.5,0,12,0.120944336,0.13851412,0.1759544,0.09988605,0.12676428,0.1299659
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,3,0.08,0.5,0,12,0.060693063,0.084322006,0.0836284,0.046913184,0.06531311,0.090979904
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,0,0.1,1.0,1,13,0.07661096,0.19011483,0.25,0.13586123,0.29658917,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,1,0.1,1.0,1,13,0.30779636,0.40916693,0.25,0.25701672,0.34905407,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,2,0.1,1.0,1,13,0.30779636,0.24908495,0.25,0.22952111,0.16023058,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,3,0.7,1.0,1,13,0.30779636,0.15163323,0.25,0.37760094,0.19412619,0.25
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,0,0.12,0.75,1,14,0.13002345,0.19011483,0.3159864,0.17575236,0.2389215,0.33201784
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,1,0.64,0.75,1,14,0.3936147,0.40916693,0.3159864,0.40564954,0.41451442,0.3155818
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,2,0.12,0.75,1,14,0.27883554,0.24908495,0.21784379,0.30445877,0.25776908,0.19446234
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,3,0.12,0.75,1,14,0.19752628,0.15163323,0.15018342,0.1141393,0.088795036,0.15793797
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,0,0.12,0.75,1,15,0.13002345,0.19011483,0.3159864,0.10344127,0.15073934,0.29518437
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,1,0.12,0.75,1,15,0.3936147,0.40916693,0.3159864,0.34635842,0.35314143,0.29518437
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,2,0.64,0.75,1,15,0.27883554,0.24908495,0.21784379,0.3457444,0.33848298,0.2656936
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,3,0.12,0.75,1,15,0.19752628,0.15163323,0.15018342,0.20445593,0.15763623,0.14393763
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,0,0.13,1.0,0,0,0.44398928,0.54962945,0.25,0.41805136,0.56759655,0.25
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,1,0.21,1.0,0,0,0.1853369,0.2275344,0.25,0.20869778,0.20422892,0.25
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,2,0.3,1.0,0,0,0.1853369,0.13851412,0.25,0.19063684,0.1348213,0.25
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,3,0.36,1.0,0,0,0.1853369,0.084322006,0.25,0.18261401,0.09335324,0.25
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,0,0.13,0.0,1,1,0.3699196,0.19011483,0.439189,0.46463662,0.27295566,0.4727702
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,1,0.62,0.0,1,1,0.47905827,0.40916693,0.439189,0.4771455,0.4383096,0.4727702
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,2,0.2,0.0,1,1,0.12064114,0.24908495,0.099210754,0.033379365,0.15617202,0.030251931
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,3,0.05,0.0,1,1,0.030381043,0.15163323,0.022411248,0.024838544,0.13256274,0.024207542
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,0,0.4,0.0,0,2,0.6455648,0.54962945,0.439189,0.6560823,0.5583765,0.42618304
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,1,0.43,0.0,0,2,0.2694817,0.2275344,0.439189,0.23697889,0.20077915,0.42618304
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,2,0.14,0.0,0,2,0.067863524,0.13851412,0.099210754,0.08888571,0.15693714,0.1235392
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,3,0.03,0.0,0,2,0.01709006,0.084322006,0.022411248,0.018053193,0.08390719,0.024094619
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,0,0.23,0.0,0,3,0.6455648,0.54962945,0.439189,0.43953067,0.36972126,0.3450296
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,1,0.38,0.0,0,3,0.2694817,0.2275344,0.439189,0.23009947,0.1929991,0.3450296
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,2,0.26,0.0,0,3,0.067863524,0.13851412,0.099210754,0.2728661,0.2655044,0.26933828
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,3,0.13,0.0,0,3,0.01709006,0.084322006,0.022411248,0.057503667,0.1717753,0.04060249
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,0,0.19,0.75,0,4,0.52012193,0.54962945,0.3159864,0.46650496,0.50054824,0.33190057
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,1,0.37,0.75,0,4,0.2171174,0.2275344,0.3159864,0.22333759,0.2223352,0.2756381
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,2,0.22,0.75,0,4,0.15380535,0.13851412,0.21784379,0.21909204,0.20358959,0.23062018
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,3,0.22,0.75,0,4,0.108955264,0.084322006,0.15018342,0.0910654,0.07352696,0.16184115
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,0,0.05,0.5,1,5,0.19999585,0.19011483,0.3702086,0.14543739,0.1446035,0.36020824
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,1,0.41,0.5,1,5,0.4561921,0.40916693,0.3702086,0.5391734,0.4962937,0.36020824
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,2,0.36,0.5,1,5,0.2289293,0.24908495,0.1759544,0.24829045,0.26904067,0.1939358
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,3,0.18,0.5,1,5,0.114882775,0.15163323,0.0836284,0.06709867,0.09006219,0.08564767
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,0,0.5,0.75,0,6,0.52012193,0.54962945,0.3159864,0.47088614,0.48961693,0.30129352
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,1,0.3,0.75,0,6,0.2171174,0.2275344,0.3159864,0.26743746,0.27737924,0.30129352
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,2,0.15,0.75,0,6,0.15380535,0.13851412,0.21784379,0.15868181,0.14923593,0.23519684
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,3,0.05,0.75,0,6,0.108955264,0.084322006,0.15018342,0.10299463,0.08376794,0.16221616
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,0,0.22,0.5,0,7,0.57735443,0.54962945,0.3702086,0.49240613,0.4707796,0.35265216
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,1,0.43,0.5,0,7,0.24100827,0.2275344,0.3702086,0.28931528,0.27595744,0.35265216
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,2,0.23,0.5,0,7,0.120944336,0.13851412,0.1759544,0.16909185,0.18383652,0.21489681
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,3,0.12,0.5,0,7,0.060693063,0.084322006,0.0836284,0.049186777,0.06942646,0.079798885
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,0,0.06,1.0,1,8,0.07661096,0.19011483,0.25,0.058976844,0.1612132,0.25
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,1,0.16,1.0,1,8,0.30779636,0.40916693,0.25,0.34807017,0.4726698,0.25
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,2,0.39,1.0,1,8,0.30779636,0.24908495,0.25,0.35603657,0.24074152,0.25
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,3,0.39,1.0,1,8,0.30779636,0.15163323,0.25,0.2369164,0.12537542,0.25
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,0,0.7,0.5,0,9,0.57735443,0.54962945,0.3702086,0.504653,0.4755793,0.3615898
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,1,0.21,0.5,0,9,0.24100827,0.2275344,0.3702086,0.28661516,0.26942658,0.3615898
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,2,0.07,0.5,0,9,0.120944336,0.13851412,0.1759544,0.10782893,0.123254605,0.17200509
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,3,0.02,0.5,0,9,0.060693063,0.084322006,0.0836284,0.10090293,0.13173948,0.10481532
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,0,0.06,0.5,1,10,0.19999585,0.19011483,0.3702086,0.19479294,0.18448983,0.39666098
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,1,0.57,0.5,1,10,0.4561921,0.40916693,0.3702086,0.5098751,0.45103177,0.39081028
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,2,0.26,0.5,1,10,0.2289293,0.24908495,0.1759544,0.20523703,0.24714832,0.12232567
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,3,0.11,0.5,1,10,0.114882775,0.15163323,0.0836284,0.09009496,0.11733003,0.090202995
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,0,0.54,0.0,1,11,0.3699196,0.19011483,0.439189,0.34302008,0.1787442,0.41279
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,1,0.31,0.0,1,11,0.47905827,0.40916693,0.439189,0.39490855,0.33971512,0.41279
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,2,0.14,0.0,1,11,0.12064114,0.24908495,0.099210754,0.24021862,0.37229407,0.15328372
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,3,0.01,0.0,1,11,0.030381043,0.15163323,0.022411248,0.021852782,0.1092466,0.021136338
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,0,0.49,1.0,0,12,0.44398928,0.54962945,0.25,0.49998337,0.6285082,0.25
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,1,0.22,1.0,0,12,0.1853369,0.2275344,0.25,0.14967066,0.1794143,0.25
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,2,0.16,1.0,0,12,0.1853369,0.13851412,0.25,0.21207231,0.12676428,0.25
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,3,0.13,1.0,0,12,0.1853369,0.084322006,0.25,0.13827369,0.06531311,0.25
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,0,0.12,0.75,1,13,0.13002345,0.19011483,0.3159864,0.22026421,0.29658917,0.3249322
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,1,0.29,0.75,1,13,0.3936147,0.40916693,0.3159864,0.33878204,0.34905407,0.3249322
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,2,0.38,0.75,1,13,0.27883554,0.24908495,0.21784379,0.18965581,0.16023056,0.19556822
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,3,0.21,0.75,1,13,0.19752628,0.15163323,0.15018342,0.25129792,0.19412616,0.15456739
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,0,0.06,1.0,1,14,0.07661096,0.19011483,0.25,0.11059847,0.23892146,0.25
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,1,0.18,1.0,1,14,0.30779636,0.40916693,0.25,0.32898024,0.4145144,0.25
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,2,0.54,1.0,1,14,0.30779636,0.24908495,0.25,0.38544643,0.25776908,0.25
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,3,0.22,1.0,1,14,0.30779636,0.15163323,0.25,0.17497486,0.08879503,0.25
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,0,0.06,0.75,1,15,0.13002345,0.19011483,0.3159864,0.10344127,0.15073934,0.29518437
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,1,0.4,0.75,1,15,0.3936147,0.40916693,0.3159864,0.34635842,0.35314143,0.29518437
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,2,0.27,0.75,1,15,0.27883554,0.24908495,0.21784379,0.3457444,0.33848298,0.2656936
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,3,0.27,0.75,1,15,0.19752628,0.15163323,0.15018342,0.20445593,0.15763623,0.14393763
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,0,0.0,0.0,1,0,0.3699196,0.19011483,0.439189,0.5060528,0.19713584,0.6408491
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,1,0.97,0.0,1,0,0.47905827,0.40916693,0.439189,0.32740545,0.37920165,0.23797022
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,2,0.03,0.0,1,0,0.12064114,0.24908495,0.099210754,0.120236784,0.25032914,0.08836687
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,3,0.0,0.0,1,0,0.030381043,0.15163323,0.022411248,0.04630491,0.17333344,0.032813787
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,0,0.0,0.5,1,1,0.19999585,0.19011483,0.3702086,0.28457445,0.27295566,0.4033491
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,1,0.87,0.5,1,1,0.4561921,0.40916693,0.3702086,0.49274957,0.4383096,0.4033491
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,2,0.13,0.5,1,1,0.2289293,0.24908495,0.1759544,0.122050464,0.15617202,0.102031104
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,3,0.0,0.5,1,1,0.114882775,0.15163323,0.0836284,0.100625485,0.13256274,0.0912707
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,0,0.2,1.0,0,2,0.44398928,0.54962945,0.25,0.46062177,0.5583765,0.25
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,1,0.5,1.0,0,2,0.1853369,0.2275344,0.25,0.16637798,0.20077915,0.25
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,2,0.25,1.0,0,2,0.1853369,0.13851412,0.25,0.19493511,0.15693714,0.25
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,3,0.05,1.0,0,2,0.1853369,0.084322006,0.25,0.17806523,0.08390719,0.25
108de2c6-ae82-548b-88df-50b707abe8fa,brunch,75,high,0,0.0,0.75,1,3,0.13002345,0.19011483,0.3159864,0.06573913,0.0988777,0.28363475
