subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full_gamma
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,soup,50,high,0,0.52,0.5,1,13,0.2746141
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,soup,50,high,1,0.34,0.5,1,13,0.4519501
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,soup,50,high,2,0.0,0.5,1,13,0.15815441
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,soup,50,high,3,0.14,0.5,1,13,0.11528138
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,takeout,75,low,0,0.28,0.75,0,14,0.4908885
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,takeout,75,low,1,0.48,0.75,0,14,0.3014709
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,takeout,75,low,2,0.12,0.75,0,14,0.16536646
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,takeout,75,low,3,0.12,0.75,0,14,0.042274114
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,wedding,50,low,0,1.0,0.5,0,15,0.62692803
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,wedding,50,low,1,0.0,0.5,0,15,0.19194227
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,wedding,50,low,2,0.0,0.5,0,15,0.124107055
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,wedding,50,low,3,0.0,0.5,0,15,0.057022646
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,apples,75,high,0,0.04,0.75,1,0,0.17327306
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,apples,75,high,1,0.29,0.75,1,0,0.36745417
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,apples,75,high,2,0.4,0.75,1,0,0.23502025
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,apples,75,high,3,0.27,0.75,1,0,0.22425258
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,basketball,0,high,0,0.37,0.0,1,1,0.34058285
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,basketball,0,high,1,0.48,0.0,1,1,0.5505353
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,basketball,0,high,2,0.06,0.0,1,1,0.061094463
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,basketball,0,high,3,0.09,0.0,1,1,0.047787316
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,birthday,100,high,0,0.01,1.0,1,2,0.09661102
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,birthday,100,high,1,0.48,1.0,1,2,0.30580187
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,birthday,100,high,2,0.17,1.0,1,2,0.3316454
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,birthday,100,high,3,0.34,1.0,1,2,0.2659417
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,brunch,0,low,0,0.06,0.0,0,3,0.2796343
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,brunch,0,low,1,0.32,0.0,0,3,0.38874203
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,brunch,0,low,2,0.31,0.0,0,3,0.24525556
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,brunch,0,low,3,0.31,0.0,0,3,0.086368114
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,cooking,50,high,0,0.17,0.5,1,4,0.20437361
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,cooking,50,high,1,0.49,0.5,1,4,0.39527634
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,cooking,50,high,2,0.25,0.5,1,4,0.2374081
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,cooking,50,high,3,0.09,0.5,1,4,0.16294199
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,dip,50,low,0,0.88,0.5,0,5,0.6932131
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,dip,50,low,1,0.02,0.5,0,5,0.19159518
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,dip,50,low,2,0.1,0.5,0,5,0.08706623
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,dip,50,low,3,0.0,0.5,0,5,0.028125498
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,drinks,75,low,0,0.17,0.75,0,6,0.7045375
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,drinks,75,low,1,0.25,0.75,0,6,0.1435551
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,drinks,75,low,2,0.27,0.75,0,6,0.08746405
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,drinks,75,low,3,0.31,0.75,0,6,0.06444328
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,driving,50,low,0,0.69,0.5,0,7,0.41526043
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,driving,50,low,1,0.05,0.5,0,7,0.34533665
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,driving,50,low,2,0.13,0.5,0,7,0.1814718
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,driving,50,low,3,0.13,0.5,0,7,0.05793105
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,fair,100,low,0,0.03,1.0,0,8,0.37053174
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,fair,100,low,1,0.27,1.0,0,8,0.2363968
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,fair,100,low,2,0.3,1.0,0,8,0.2622352
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,fair,100,low,3,0.4,1.0,0,8,0.1308363
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,gala,0,high,0,0.12,0.0,1,9,0.36991814
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,gala,0,high,1,0.1,0.0,1,9,0.39267284
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,gala,0,high,2,0.35,0.0,1,9,0.15431948
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,gala,0,high,3,0.43,0.0,1,9,0.083089605
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,hike,50,high,0,0.1,0.5,1,10,0.22081594
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,hike,50,high,1,0.4,0.5,1,10,0.48932368
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,hike,50,high,2,0.18,0.5,1,10,0.17706409
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,hike,50,high,3,0.32,0.5,1,10,0.11279631
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,oysters,0,low,0,0.82,0.0,0,11,0.64080536
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,oysters,0,low,1,0.11,0.0,0,11,0.12204299
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,oysters,0,low,2,0.02,0.0,0,11,0.21212909
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,oysters,0,low,3,0.05,0.0,0,11,0.025022497
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,social,100,low,0,0.12,1.0,0,12,0.28530437
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,social,100,low,1,0.17,1.0,0,12,0.23726287
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,social,100,low,2,0.2,1.0,0,12,0.26501882
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,social,100,low,3,0.51,1.0,0,12,0.21241392
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,soup,75,high,0,0.01,0.75,1,13,0.22527981
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,soup,75,high,1,0.47,0.75,1,13,0.3707575
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,soup,75,high,2,0.13,0.75,1,13,0.21040073
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,soup,75,high,3,0.39,0.75,1,13,0.19356199
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,takeout,100,high,0,0.0,1.0,1,14,0.16335048
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,takeout,100,high,1,0.15,1.0,1,14,0.37776726
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,takeout,100,high,2,0.52,1.0,1,14,0.37241223
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,takeout,100,high,3,0.33,1.0,1,14,0.086470015
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,wedding,75,low,0,0.21,0.75,0,15,0.51931244
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,wedding,75,low,1,0.26,0.75,0,15,0.2142844
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,wedding,75,low,2,0.23,0.75,0,15,0.16972683
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,wedding,75,low,3,0.3,0.75,0,15,0.09667626
ba5bee0c-da67-5ac7-9427-9dec797cbed9,apples,50,low,0,1.0,0.5,0,0,0.56864893
ba5bee0c-da67-5ac7-9427-9dec797cbed9,apples,50,low,1,0.0,0.5,0,0,0.24850366
ba5bee0c-da67-5ac7-9427-9dec797cbed9,apples,50,low,2,0.0,0.5,0,0,0.09509347
ba5bee0c-da67-5ac7-9427-9dec797cbed9,apples,50,low,3,0.0,0.5,0,0,0.08775395
ba5bee0c-da67-5ac7-9427-9dec797cbed9,basketball,100,low,0,0.73,1.0,0,1,0.27969223
ba5bee0c-da67-5ac7-9427-9dec797cbed9,basketball,100,low,1,0.2,1.0,0,1,0.20069663
ba5bee0c-da67-5ac7-9427-9dec797cbed9,basketball,100,low,2,0.07,1.0,0,1,0.25980562
ba5bee0c-da67-5ac7-9427-9dec797cbed9,basketball,100,low,3,0.0,1.0,0,1,0.25980556
ba5bee0c-da67-5ac7-9427-9dec797cbed9,birthday,75,low,0,0.27,0.75,0,2,0.25470307
ba5bee0c-da67-5ac7-9427-9dec797cbed9,birthday,75,low,1,0.46,0.75,0,2,0.36682245
ba5bee0c-da67-5ac7-9427-9dec797cbed9,birthday,75,low,2,0.25,0.75,0,2,0.24243777
ba5bee0c-da67-5ac7-9427-9dec797cbed9,birthday,75,low,3,0.02,0.75,0,2,0.13603675
ba5bee0c-da67-5ac7-9427-9dec797cbed9,brunch,75,high,0,0.26,0.75,1,3,0.2549862
ba5bee0c-da67-5ac7-9427-9dec797cbed9,brunch,75,high,1,0.51,0.75,1,3,0.28037846
ba5bee0c-da67-5ac7-9427-9dec797cbed9,brunch,75,high,2,0.14,0.75,1,3,0.2631387
ba5bee0c-da67-5ac7-9427-9dec797cbed9,brunch,75,high,3,0.09,0.75,1,3,0.20149668
ba5bee0c-da67-5ac7-9427-9dec797cbed9,cooking,0,low,0,0.99,0.0,0,4,0.8578861
ba5bee0c-da67-5ac7-9427-9dec797cbed9,cooking,0,low,1,0.01,0.0,0,4,0.09232124
ba5bee0c-da67-5ac7-9427-9dec797cbed9,cooking,0,low,2,0.0,0.0,0,4,0.03482614
ba5bee0c-da67-5ac7-9427-9dec797cbed9,cooking,0,low,3,0.0,0.0,0,4,0.014966578
ba5bee0c-da67-5ac7-9427-9dec797cbed9,dip,100,high,0,0.0,1.0,1,5,0.10021788
ba5bee0c-da67-5ac7-9427-9dec797cbed9,dip,100,high,1,0.79,1.0,1,5,0.36763847
ba5bee0c-da67-5ac7-9427-9dec797cbed9,dip,100,high,2,0.21,1.0,1,5,0.30430344
ba5bee0c-da67-5ac7-9427-9dec797cbed9,dip,100,high,3,0.0,1.0,1,5,0.22784017
ba5bee0c-da67-5ac7-9427-9dec797cbed9,drinks,0,high,0,0.55,0.0,1,6,0.49300584
ba5bee0c-da67-5ac7-9427-9dec797cbed9,drinks,0,high,1,0.45,0.0,1,6,0.36993352
ba5bee0c-da67-5ac7-9427-9dec797cbed9,drinks,0,high,2,0.0,0.0,1,6,0.097113706
ba5bee0c-da67-5ac7-9427-9dec797cbed9,drinks,0,high,3,0.0,0.0,1,6,0.039946947
ba5bee0c-da67-5ac7-9427-9dec797cbed9,driving,100,high,0,0.03,1.0,1,7,0.09397328
ba5bee0c-da67-5ac7-9427-9dec797cbed9,driving,100,high,1,0.55,1.0,1,7,0.28471178
ba5bee0c-da67-5ac7-9427-9dec797cbed9,driving,100,high,2,0.26,1.0,1,7,0.3065041
ba5bee0c-da67-5ac7-9427-9dec797cbed9,driving,100,high,3,0.16,1.0,1,7,0.31481075
ba5bee0c-da67-5ac7-9427-9dec797cbed9,fair,50,high,0,0.27,0.5,1,8,0.24886383
ba5bee0c-da67-5ac7-9427-9dec797cbed9,fair,50,high,1,0.72,0.5,1,8,0.45617265
ba5bee0c-da67-5ac7-9427-9dec797cbed9,fair,50,high,2,0.01,0.5,1,8,0.17059332
ba5bee0c-da67-5ac7-9427-9dec797cbed9,fair,50,high,3,0.0,0.5,1,8,0.124370255
ba5bee0c-da67-5ac7-9427-9dec797cbed9,gala,100,low,0,0.89,1.0,0,9,0.56416404
ba5bee0c-da67-5ac7-9427-9dec797cbed9,gala,100,low,1,0.0,1.0,0,9,0.15963629
ba5bee0c-da67-5ac7-9427-9dec797cbed9,gala,100,low,2,0.04,1.0,0,9,0.14447609
ba5bee0c-da67-5ac7-9427-9dec797cbed9,gala,100,low,3,0.07,1.0,0,9,0.13172355
ba5bee0c-da67-5ac7-9427-9dec797cbed9,hike,0,low,0,1.0,0.0,0,10,0.64159936
ba5bee0c-da67-5ac7-9427-9dec797cbed9,hike,0,low,1,0.0,0.0,0,10,0.25533968
ba5bee0c-da67-5ac7-9427-9dec797cbed9,hike,0,low,2,0.0,0.0,0,10,0.07569081
ba5bee0c-da67-5ac7-9427-9dec797cbed9,hike,0,low,3,0.0,0.0,0,10,0.027370106
ba5bee0c-da67-5ac7-9427-9dec797cbed9,oysters,75,high,0,0.64,0.75,1,11,0.17662722
ba5bee0c-da67-5ac7-9427-9dec797cbed9,oysters,75,high,1,0.36,0.75,1,11,0.31998342
ba5bee0c-da67-5ac7-9427-9dec797cbed9,oysters,75,high,2,0.0,0.75,1,11,0.30614635
ba5bee0c-da67-5ac7-9427-9dec797cbed9,oysters,75,high,3,0.0,0.75,1,11,0.19724306
ba5bee0c-da67-5ac7-9427-9dec797cbed9,social,50,high,0,0.95,0.5,1,12,0.4027943
ba5bee0c-da67-5ac7-9427-9dec797cbed9,social,50,high,1,0.05,0.5,1,12,0.17468879
ba5bee0c-da67-5ac7-9427-9dec797cbed9,social,50,high,2,0.0,0.5,1,12,0.26985493
ba5bee0c-da67-5ac7-9427-9dec797cbed9,social,50,high,3,0.0,0.5,1,12,0.15266201
ba5bee0c-da67-5ac7-9427-9dec797cbed9,soup,50,low,0,0.99,0.5,0,13,0.30933502
ba5bee0c-da67-5ac7-9427-9dec797cbed9,soup,50,low,1,0.01,0.5,0,13,0.44212443
ba5bee0c-da67-5ac7-9427-9dec797cbed9,soup,50,low,2,0.0,0.5,0,13,0.14588597
ba5bee0c-da67-5ac7-9427-9dec797cbed9,soup,50,low,3,0.0,0.5,0,13,0.102654584
ba5bee0c-da67-5ac7-9427-9dec797cbed9,takeout,75,low,0,0.09,0.75,0,14,0.4908885
ba5bee0c-da67-5ac7-9427-9dec797cbed9,takeout,75,low,1,0.84,0.75,0,14,0.3014709
ba5bee0c-da67-5ac7-9427-9dec797cbed9,takeout,75,low,2,0.07,0.75,0,14,0.16536646
ba5bee0c-da67-5ac7-9427-9dec797cbed9,takeout,75,low,3,0.0,0.75,0,14,0.042274114
ba5bee0c-da67-5ac7-9427-9dec797cbed9,wedding,0,high,0,0.81,0.0,1,15,0.3970557
ba5bee0c-da67-5ac7-9427-9dec797cbed9,wedding,0,high,1,0.19,0.0,1,15,0.35221374
ba5bee0c-da67-5ac7-9427-9dec797cbed9,wedding,0,high,2,0.0,0.0,1,15,0.17262787
ba5bee0c-da67-5ac7-9427-9dec797cbed9,wedding,0,high,3,0.0,0.0,1,15,0.07810264
c0f4b723-8005-5519-b890-46abd0fc30d7,apples,50,high,0,0.0,0.5,1,0,0.25700086
c0f4b723-8005-5519-b890-46abd0fc30d7,apples,50,high,1,0.5,0.5,1,0,0.4043876
c0f4b723-8005-5519-b890-46abd0fc30d7,apples,50,high,2,0.5,0.5,1,0,0.17610174
c0f4b723-8005-5519-b890-46abd0fc30d7,apples,50,high,3,0.0,0.5,1,0,0.1625098
c0f4b723-8005-5519-b890-46abd0fc30d7,basketball,0,high,0,0.0,0.0,1,1,0.34058285
c0f4b723-8005-5519-b890-46abd0fc30d7,basketball,0,high,1,1.0,0.0,1,1,0.5505353
c0f4b723-8005-5519-b890-46abd0fc30d7,basketball,0,high,2,0.0,0.0,1,1,0.061094463
c0f4b723-8005-5519-b890-46abd0fc30d7,basketball,0,high,3,0.0,0.0,1,1,0.047787316
c0f4b723-8005-5519-b890-46abd0fc30d7,birthday,100,low,0,0.0,1.0,0,2,0.18114941
c0f4b723-8005-5519-b890-46abd0fc30d7,birthday,100,low,1,0.0,1.0,0,2,0.26089072
c0f4b723-8005-5519-b890-46abd0fc30d7,birthday,100,low,2,1.0,1.0,0,2,0.30576038
c0f4b723-8005-5519-b890-46abd0fc30d7,birthday,100,low,3,0.0,1.0,0,2,0.2521995
c0f4b723-8005-5519-b890-46abd0fc30d7,brunch,100,high,0,0.0,1.0,1,3,0.23770595
c0f4b723-8005-5519-b890-46abd0fc30d7,brunch,100,high,1,0.0,1.0,1,3,0.22106798
c0f4b723-8005-5519-b890-46abd0fc30d7,brunch,100,high,2,0.0,1.0,1,3,0.2566543
c0f4b723-8005-5519-b890-46abd0fc30d7,brunch,100,high,3,1.0,1.0,1,3,0.2845718
c0f4b723-8005-5519-b890-46abd0fc30d7,cooking,100,low,0,1.0,1.0,0,4,0.56390643
c0f4b723-8005-5519-b890-46abd0fc30d7,cooking,100,low,1,0.0,1.0,0,4,0.1621197
c0f4b723-8005-5519-b890-46abd0fc30d7,cooking,100,low,2,0.0,1.0,0,4,0.14098814
c0f4b723-8005-5519-b890-46abd0fc30d7,cooking,100,low,3,0.0,1.0,0,4,0.13298574
c0f4b723-8005-5519-b890-46abd0fc30d7,dip,75,low,0,1.0,0.75,0,5,0.65482223
c0f4b723-8005-5519-b890-46abd0fc30d7,dip,75,low,1,0.0,0.75,0,5,0.18098444
c0f4b723-8005-5519-b890-46abd0fc30d7,dip,75,low,2,0.0,0.75,0,5,0.110844776
c0f4b723-8005-5519-b890-46abd0fc30d7,dip,75,low,3,0.0,0.75,0,5,0.05334865
c0f4b723-8005-5519-b890-46abd0fc30d7,drinks,50,low,0,1.0,0.5,0,6,0.7762677
c0f4b723-8005-5519-b890-46abd0fc30d7,drinks,50,low,1,0.0,0.5,0,6,0.13067015
c0f4b723-8005-5519-b890-46abd0fc30d7,drinks,50,low,2,0.0,0.5,0,6,0.05837057
c0f4b723-8005-5519-b890-46abd0fc30d7,drinks,50,low,3,0.0,0.5,0,6,0.034691554
c0f4b723-8005-5519-b890-46abd0fc30d7,driving,50,low,0,1.0,0.5,0,7,0.41526043
c0f4b723-8005-5519-b890-46abd0fc30d7,driving,50,low,1,0.0,0.5,0,7,0.34533665
c0f4b723-8005-5519-b890-46abd0fc30d7,driving,50,low,2,0.0,0.5,0,7,0.1814718
c0f4b723-8005-5519-b890-46abd0fc30d7,driving,50,low,3,0.0,0.5,0,7,0.05793105
c0f4b723-8005-5519-b890-46abd0fc30d7,fair,75,low,0,0.51,0.75,0,8,0.49065667
c0f4b723-8005-5519-b890-46abd0fc30d7,fair,75,low,1,0.49,0.75,0,8,0.28788748
c0f4b723-8005-5519-b890-46abd0fc30d7,fair,75,low,2,0.0,0.75,0,8,0.15803565
c0f4b723-8005-5519-b890-46abd0fc30d7,fair,75,low,3,0.0,0.75,0,8,0.06342018
c0f4b723-8005-5519-b890-46abd0fc30d7,gala,0,low,0,1.0,0.0,0,9,0.8866782
c0f4b723-8005-5519-b890-46abd0fc30d7,gala,0,low,1,0.0,0.0,0,9,0.07345924
c0f4b723-8005-5519-b890-46abd0fc30d7,gala,0,low,2,0.0,0.0,0,9,0.028000446
c0f4b723-8005-5519-b890-46abd0fc30d7,gala,0,low,3,0.0,0.0,0,9,0.011862111
c0f4b723-8005-5519-b890-46abd0fc30d7,hike,75,high,0,0.0,0.75,1,10,0.16673161
c0f4b723-8005-5519-b890-46abd0fc30d7,hike,75,high,1,0.0,0.75,1,10,0.44192556
c0f4b723-8005-5519-b890-46abd0fc30d7,hike,75,high,2,0.5,0.75,1,10,0.22072983
c0f4b723-8005-5519-b890-46abd0fc30d7,hike,75,high,3,0.5,0.75,1,10,0.17061298
c0f4b723-8005-5519-b890-46abd0fc30d7,oysters,0,low,0,1.0,0.0,0,11,0.64080536
c0f4b723-8005-5519-b890-46abd0fc30d7,oysters,0,low,1,0.0,0.0,0,11,0.12204299
c0f4b723-8005-5519-b890-46abd0fc30d7,oysters,0,low,2,0.0,0.0,0,11,0.21212909
c0f4b723-8005-5519-b890-46abd0fc30d7,oysters,0,low,3,0.0,0.0,0,11,0.025022497
c0f4b723-8005-5519-b890-46abd0fc30d7,social,100,high,0,0.0,1.0,1,12,0.13305385
c0f4b723-8005-5519-b890-46abd0fc30d7,social,100,high,1,0.0,1.0,1,12,0.29350144
c0f4b723-8005-5519-b890-46abd0fc30d7,social,100,high,2,0.0,1.0,1,12,0.29148328
c0f4b723-8005-5519-b890-46abd0fc30d7,social,100,high,3,1.0,1.0,1,12,0.28196135
c0f4b723-8005-5519-b890-46abd0fc30d7,soup,50,high,0,0.0,0.5,1,13,0.2746141
c0f4b723-8005-5519-b890-46abd0fc30d7,soup,50,high,1,0.0,0.5,1,13,0.4519501
c0f4b723-8005-5519-b890-46abd0fc30d7,soup,50,high,2,0.0,0.5,1,13,0.15815441
c0f4b723-8005-5519-b890-46abd0fc30d7,soup,50,high,3,1.0,0.5,1,13,0.11528138
c0f4b723-8005-5519-b890-46abd0fc30d7,takeout,75,high,0,0.0,0.75,1,14,0.2439953
c0f4b723-8005-5519-b890-46abd0fc30d7,takeout,75,high,1,0.0,0.75,1,14,0.45767552
c0f4b723-8005-5519-b890-46abd0fc30d7,takeout,75,high,2,1.0,0.75,1,14,0.2510497
c0f4b723-8005-5519-b890-46abd0fc30d7,takeout,75,high,3,0.0,0.75,1,14,0.047279578
c0f4b723-8005-5519-b890-46abd0fc30d7,wedding,0,high,0,0.0,0.0,1,15,0.3970557
c0f4b723-8005-5519-b890-46abd0fc30d7,wedding,0,high,1,0.51,0.0,1,15,0.35221374
c0f4b723-8005-5519-b890-46abd0fc30d7,wedding,0,high,2,0.49,0.0,1,15,0.17262787
c0f4b723-8005-5519-b890-46abd0fc30d7,wedding,0,high,3,0.0,0.0,1,15,0.07810264
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,apples,0,high,0,0.84,0.0,1,0,0.42698184
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,apples,0,high,1,0.0,0.0,1,0,0.40298706
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,apples,0,high,2,0.16,0.0,1,0,0.09085414
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,apples,0,high,3,0.0,0.0,1,0,0.079176955
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,basketball,0,low,0,0.4,0.0,0,1,0.59798855
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,basketball,0,low,1,0.39,0.0,0,1,0.33563203
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,basketball,0,low,2,0.09,0.0,0,1,0.03724604
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,basketball,0,low,3,0.12,0.0,0,1,0.02913338
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,birthday,75,low,0,0.53,0.75,0,2,0.25470307
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,birthday,75,low,1,0.01,0.75,0,2,0.36682245
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,birthday,75,low,2,0.34,0.75,0,2,0.24243777
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,birthday,75,low,3,0.12,0.75,0,2,0.13603675
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,brunch,75,high,0,0.0,0.75,1,3,0.2549862
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,brunch,75,high,1,0.0,0.75,1,3,0.28037846
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,brunch,75,high,2,0.12,0.75,1,3,0.2631387
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,brunch,75,high,3,0.88,0.75,1,3,0.20149668
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,cooking,75,high,0,0.0,0.75,1,4,0.14785571
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,cooking,75,high,1,0.61,0.75,1,4,0.3630791
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,cooking,75,high,2,0.39,0.75,1,4,0.26713452
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,cooking,75,high,3,0.0,0.75,1,4,0.22193062
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,dip,50,low,0,1.0,0.5,0,5,0.6932131
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,dip,50,low,1,0.0,0.5,0,5,0.19159518
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,dip,50,low,2,0.0,0.5,0,5,0.08706623
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,dip,50,low,3,0.0,0.5,0,5,0.028125498
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,drinks,0,high,0,0.34,0.0,1,6,0.49300584
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,drinks,0,high,1,0.33,0.0,1,6,0.36993352
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,drinks,0,high,2,0.33,0.0,1,6,0.097113706
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,drinks,0,high,3,0.0,0.0,1,6,0.039946947
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,driving,0,low,0,0.12,0.0,0,7,0.46846104
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,driving,0,low,1,0.88,0.0,0,7,0.38957903
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,driving,0,low,2,0.0,0.0,0,7,0.12279496
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,driving,0,low,3,0.0,0.0,0,7,0.019165
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,fair,50,high,0,0.0,0.5,1,8,0.24886383
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,fair,50,high,1,0.34,0.5,1,8,0.45617265
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,fair,50,high,2,0.33,0.5,1,8,0.17059332
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,fair,50,high,3,0.33,0.5,1,8,0.124370255
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,gala,100,high,0,0.0,1.0,1,9,0.08383131
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,gala,100,high,1,0.0,1.0,1,9,0.30393267
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,gala,100,high,2,0.0,1.0,1,9,0.28360444
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,gala,100,high,3,1.0,1.0,1,9,0.32863158
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,hike,75,low,0,0.68,0.75,0,10,0.4188641
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,hike,75,low,1,0.32,0.75,0,10,0.2709454
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,hike,75,low,2,0.0,0.75,0,10,0.19254148
c1c3e0eb-263f-5508-b90b-7e9f19e7e065,hike,75,low,3,0.0,0.75,0,10,0.117649004
