subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access,pred_access_full_prior,pred_access_only_prior,pred_no_access_prior
0383cffe-7969-5917-85d5-e47d0c729fcc,fair,0,high,3,0.0,0.0,1,8,0.0649168,0.042992834,0.2965665,0.053276878,0.0357156,0.13038775
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,0,0.05,0.75,1,9,0.18493184,0.34706742,0.1103007,0.1983261,0.36577442,0.14938216
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,1,0.6,0.75,1,9,0.3118598,0.24965572,0.2965664,0.29267693,0.23144841,0.25060517
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,2,0.24,0.75,1,9,0.27926612,0.22369216,0.29656643,0.26432505,0.20911337,0.25008267
0383cffe-7969-5917-85d5-e47d0c729fcc,gala,75,high,3,0.11,0.75,1,9,0.22394222,0.17958467,0.29656646,0.24467191,0.1936638,0.34993
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,0,0.93,0.75,0,10,0.5647954,0.3553337,0.4726397,0.5724292,0.36386603,0.5148793
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,1,0.07,0.75,0,10,0.1727015,0.2556019,0.17578675,0.18705247,0.27806348,0.22070238
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,2,0.0,0.75,0,10,0.13848858,0.20520246,0.17578681,0.12740369,0.18963134,0.13537973
0383cffe-7969-5917-85d5-e47d0c729fcc,hike,75,low,3,0.0,0.75,0,10,0.12401456,0.18386191,0.1757868,0.11311464,0.16843912,0.12903848
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,0,1.0,0.0,0,11,0.7579182,0.5698559,0.47263965,0.7569755,0.57030654,0.55635494
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,1,0.0,0.0,0,11,0.085813746,0.15257238,0.17578675,0.08327755,0.1473325,0.14753772
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,2,0.0,0.0,0,11,0.13345091,0.23672217,0.17578681,0.13816203,0.24397351,0.19397563
0383cffe-7969-5917-85d5-e47d0c729fcc,oysters,0,low,3,0.0,0.0,0,11,0.022817226,0.0408495,0.17578678,0.021584857,0.03838748,0.10213174
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,0,0.0,0.75,1,12,0.19049183,0.3553337,0.11030072,0.20609985,0.3769953,0.15751797
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,1,0.97,0.75,1,12,0.32123575,0.2556019,0.2965664,0.31260583,0.24516505,0.28447303
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,2,0.02,0.75,1,12,0.25759754,0.20520246,0.2965665,0.2757884,0.21642597,0.3498183
0383cffe-7969-5917-85d5-e47d0c729fcc,social,75,high,3,0.01,0.75,1,12,0.23067494,0.18386191,0.29656643,0.20550583,0.16141367,0.20819072
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,0,0.29,0.5,1,13,0.2653323,0.45776355,0.110300735,0.2874276,0.48419243,0.17153488
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,1,0.14,0.5,1,13,0.34330392,0.2529945,0.29656637,0.3080932,0.22279787,0.2339293
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,2,0.0,0.5,1,13,0.22568484,0.16668105,0.2965664,0.24935427,0.1805237,0.3721486
0383cffe-7969-5917-85d5-e47d0c729fcc,soup,50,high,3,0.57,0.5,1,13,0.16567893,0.12256094,0.29656655,0.15512495,0.11248604,0.22238718
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,0,0.93,0.5,0,14,0.62661266,0.4159636,0.47263965,0.6357093,0.42702582,0.54691464
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,1,0.07,0.5,0,14,0.21396632,0.3339441,0.17578676,0.22459128,0.35269293,0.22033499
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,2,0.0,0.5,0,14,0.08847411,0.13872275,0.17578684,0.094028965,0.14816555,0.18662332
0383cffe-7969-5917-85d5-e47d0c729fcc,takeout,50,low,3,0.0,0.5,0,14,0.07094693,0.111369476,0.1757867,0.045670494,0.07211568,0.046127062
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,0,1.0,0.75,0,15,0.5461112,0.33828434,0.47263965,0.55618143,0.34876528,0.51688015
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,1,0.0,0.75,0,15,0.16698837,0.24333782,0.17578676,0.16364199,0.24004018,0.16711082
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,2,0.0,0.75,0,15,0.16698837,0.24333782,0.17578678,0.16852124,0.24717952,0.18084502
0383cffe-7969-5917-85d5-e47d0c729fcc,wedding,75,low,3,0.0,0.75,0,15,0.11991202,0.17504,0.17578681,0.111655354,0.1640151,0.13516411
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,0,0.12,1.0,1,0,0.12429795,0.25,0.11030071,0.13249509,0.26292643,0.13403691
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,1,0.64,1.0,1,0,0.2919007,0.25,0.29656643,0.29707718,0.25239608,0.30628002
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,2,0.12,1.0,1,0,0.29190066,0.25,0.2965664,0.31163087,0.26472983,0.34830314
0872f56d-77a1-55ee-a5a1-726393de53df,apples,100,high,3,0.12,1.0,1,0,0.29190066,0.25,0.2965664,0.25879684,0.21994765,0.21137995
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,0,0.08,0.0,1,1,0.2717058,0.46655548,0.11030072,0.27515042,0.46964496,0.15739875
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,1,0.76,0.0,1,1,0.63807225,0.46655548,0.2965663,0.63293123,0.46249577,0.38528404
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,2,0.08,0.0,1,1,0.04511096,0.03344452,0.2965665,0.048083052,0.035493728,0.2569393
0872f56d-77a1-55ee-a5a1-726393de53df,basketball,0,high,3,0.08,0.0,1,1,0.04511096,0.03344452,0.2965665,0.043835368,0.03236554,0.20037791
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,0,0.19,0.75,0,2,0.512512,0.30895054,0.4726397,0.4829535,0.28550774,0.40889618
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,1,0.43,0.75,0,2,0.21823905,0.30895054,0.17578675,0.24262321,0.3349189,0.24643004
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,2,0.19,0.75,0,2,0.15671448,0.22223717,0.1757868,0.16840945,0.23279327,0.20872577
0872f56d-77a1-55ee-a5a1-726393de53df,birthday,75,low,3,0.19,0.75,0,2,0.11253448,0.15986168,0.17578681,0.10601376,0.1467801,0.13594806
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,0,0.14,0.5,1,3,0.19953132,0.36862385,0.11030069,0.20857723,0.38053656,0.13765493
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,1,0.14,0.5,1,3,0.363511,0.28634834,0.29656637,0.3212821,0.2512778,0.21422952
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,2,0.58,0.5,1,3,0.2882977,0.22737573,0.29656643,0.3072783,0.24043205,0.336321
0872f56d-77a1-55ee-a5a1-726393de53df,brunch,50,high,3,0.14,0.5,1,3,0.14866006,0.11765205,0.29656652,0.16286232,0.12775357,0.31179452
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,0,0.67,0.75,0,4,0.5501287,0.34190863,0.47263965,0.44688994,0.25686467,0.23792975
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,1,0.11,0.75,0,4,0.18173066,0.26559585,0.17578676,0.236908,0.3180388,0.3096144
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,2,0.11,0.75,0,4,0.14734653,0.21558018,0.17578675,0.16278833,0.2188039,0.18925425
0872f56d-77a1-55ee-a5a1-726393de53df,cooking,75,low,3,0.11,0.75,0,4,0.12079413,0.17691533,0.17578678,0.15341371,0.20629269,0.2632016
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,0,0.61,0.0,0,5,0.6372875,0.42745593,0.4726397,0.5975606,0.3883481,0.42776465
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,1,0.13,0.0,0,5,0.2713713,0.42745593,0.1757868,0.3001989,0.4555573,0.25780162
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,2,0.13,0.0,0,5,0.07215558,0.11444642,0.17578678,0.08387364,0.12792319,0.21835738
0872f56d-77a1-55ee-a5a1-726393de53df,dip,0,low,3,0.13,0.0,0,5,0.01918562,0.03064171,0.17578675,0.018366925,0.028171487,0.09607641
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,0,0.13,1.0,0,6,0.43908402,0.25,0.47263944,0.4823128,0.28503573,0.5696002
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,1,0.13,1.0,0,6,0.18697195,0.25,0.1757868,0.20115918,0.27771735,0.20815894
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,2,0.13,1.0,0,6,0.18697202,0.25,0.17578687,0.1720404,0.23760746,0.13672125
0872f56d-77a1-55ee-a5a1-726393de53df,drinks,100,low,3,0.61,1.0,0,6,0.18697204,0.25,0.17578687,0.14448762,0.19963941,0.08551963
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,0,0.1,0.5,1,7,0.1929102,0.3590441,0.11030071,0.1950467,0.36112496,0.14278372
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,1,0.7,0.5,1,7,0.45302927,0.3590441,0.2965664,0.47831154,0.3790646,0.4151014
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,2,0.1,0.5,1,7,0.23360348,0.18578182,0.29656643,0.23237215,0.18465933,0.30451632
0872f56d-77a1-55ee-a5a1-726393de53df,driving,50,high,3,0.1,0.5,1,7,0.1204571,0.09612994,0.2965665,0.0942696,0.075151145,0.13759856
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,0,0.08,0.0,0,8,0.77977294,0.59975576,0.4726397,0.7683246,0.58565587,0.51936466
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,1,0.76,0.0,0,8,0.16024514,0.29054633,0.17578672,0.16809852,0.30012298,0.201464
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,2,0.08,0.0,0,8,0.03650678,0.06670513,0.17578684,0.043732293,0.07850554,0.20609729
0872f56d-77a1-55ee-a5a1-726393de53df,fair,0,low,3,0.08,0.0,0,8,0.023475172,0.042992834,0.17578681,0.019844534,0.0357156,0.07307398
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,0,0.2,0.0,1,9,0.45620975,0.66138196,0.1103007,0.45662448,0.66103154,0.14938216
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,1,0.4,0.0,1,9,0.28486672,0.17707743,0.2965664,0.27123785,0.16898125,0.25060517
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,2,0.2,0.0,1,9,0.18317959,0.11413008,0.29656643,0.18086763,0.11286463,0.25008267
0872f56d-77a1-55ee-a5a1-726393de53df,gala,0,high,3,0.2,0.0,1,9,0.07574392,0.047410443,0.29656646,0.091270074,0.057122633,0.34993
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,0,0.2,0.5,0,10,0.67843,0.47199413,0.4726397,0.6742002,0.46884683,0.5148793
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,1,0.4,0.5,0,10,0.14896578,0.24422605,0.17578675,0.16266397,0.2648654,0.22070238
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,2,0.2,0.5,0,10,0.09579041,0.15740879,0.17578681,0.09050734,0.14767918,0.13537973
0872f56d-77a1-55ee-a5a1-726393de53df,hike,50,low,3,0.2,0.5,0,10,0.07681386,0.12637101,0.1757868,0.07262856,0.118608564,0.12903848
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,0,0.15,1.0,0,11,0.43908426,0.25,0.47263965,0.47554645,0.27955368,0.55635494
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,1,0.55,1.0,0,11,0.1869719,0.25,0.17578675,0.17603374,0.24181776,0.14753772
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,2,0.15,1.0,0,11,0.18697196,0.25,0.17578681,0.19489662,0.2676628,0.19397563
0872f56d-77a1-55ee-a5a1-726393de53df,oysters,100,low,3,0.15,1.0,0,11,0.18697193,0.25,0.17578678,0.15352315,0.21096574,0.10213174
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,0,0.76,0.5,0,12,0.67842996,0.47199413,0.47263965,0.6883428,0.48503646,0.5489086
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,1,0.08,0.5,0,12,0.14896578,0.24422605,0.17578675,0.14127167,0.23317869,0.1523158
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,2,0.08,0.5,0,12,0.09579041,0.15740879,0.17578681,0.1018141,0.16829358,0.1873037
0872f56d-77a1-55ee-a5a1-726393de53df,social,50,low,3,0.08,0.5,0,12,0.076813854,0.12637101,0.17578676,0.06857138,0.11349126,0.11147185
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,0,0.1,1.0,1,13,0.12429798,0.25,0.110300735,0.14565,0.28472564,0.17153488
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,1,0.1,1.0,1,13,0.2919006,0.25,0.29656637,0.26952225,0.22568065,0.2339293
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,2,0.1,1.0,1,13,0.29190063,0.25,0.2965664,0.32033098,0.26811096,0.3721486
0872f56d-77a1-55ee-a5a1-726393de53df,soup,100,high,3,0.7,1.0,1,13,0.29190075,0.25,0.29656655,0.26449677,0.22148275,0.22238718
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,0,0.12,0.75,1,14,0.17648591,0.33434424,0.11030073,0.1926724,0.35758442,0.15645264
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,1,0.64,0.75,1,14,0.37114188,0.29957327,0.29656643,0.4109574,0.32663092,0.41021633
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,2,0.12,0.75,1,14,0.2386577,0.19308122,0.29656655,0.25782073,0.20528255,0.3474524
0872f56d-77a1-55ee-a5a1-726393de53df,takeout,75,high,3,0.12,0.75,1,14,0.21371448,0.17300126,0.2965663,0.1385495,0.110502094,0.08587866
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,0,0.12,0.75,1,15,0.17909454,0.33828434,0.11030071,0.18676558,0.34876528,0.14117938
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,1,0.12,0.75,1,15,0.30201596,0.24333782,0.2965664,0.29985064,0.24004018,0.29706538
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,2,0.64,0.75,1,15,0.302016,0.24333782,0.29656643,0.3087912,0.24717952,0.32148007
0872f56d-77a1-55ee-a5a1-726393de53df,wedding,75,high,3,0.12,0.75,1,15,0.2168735,0.17504,0.29656646,0.20459256,0.1640151,0.24027517
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,0,0.13,1.0,0,0,0.4390842,0.25,0.47263965,0.4545677,0.26292643,0.50183696
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,1,0.21,1.0,0,0,0.18697193,0.25,0.17578678,0.18678334,0.25239608,0.17619386
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,2,0.3,1.0,0,0,0.18697192,0.25,0.17578678,0.19593379,0.26472983,0.20036851
0d8efafa-c343-5c93-b244-201b9956a453,apples,100,low,3,0.36,1.0,0,0,0.18697192,0.25,0.17578678,0.16271509,0.21994765,0.12160065
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,0,0.13,0.0,1,1,0.2717058,0.46655548,0.11030072,0.27515042,0.46964496,0.15739875
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,1,0.62,0.0,1,1,0.63807225,0.46655548,0.2965663,0.63293123,0.46249577,0.38528404
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,2,0.2,0.0,1,1,0.04511096,0.03344452,0.2965665,0.048083052,0.035493728,0.2569393
0d8efafa-c343-5c93-b244-201b9956a453,basketball,0,high,3,0.05,0.0,1,1,0.04511096,0.03344452,0.2965665,0.043835368,0.03236554,0.20037791
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,0,0.4,0.0,0,2,0.63728756,0.42745593,0.4726397,0.59584147,0.38664153,0.40889618
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,1,0.43,0.0,0,2,0.27137128,0.42745593,0.17578675,0.29933515,0.45355532,0.24643004
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,2,0.14,0.0,0,2,0.072155595,0.11444642,0.1757868,0.08363233,0.12736101,0.20872577
0d8efafa-c343-5c93-b244-201b9956a453,birthday,0,low,3,0.03,0.0,0,2,0.01918563,0.03064171,0.17578681,0.021191055,0.03244208,0.13594806
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,0,0.23,0.0,0,3,0.6847795,0.47944126,0.4726396,0.69121116,0.48846054,0.5095412
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,1,0.38,0.0,0,3,0.17548905,0.2893063,0.17578676,0.15463237,0.25585526,0.12184306
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,2,0.26,0.0,0,3,0.110381715,0.18241337,0.17578682,0.11959923,0.1981467,0.19128259
0d8efafa-c343-5c93-b244-201b9956a453,brunch,0,low,3,0.13,0.0,0,3,0.02934968,0.04883908,0.17578688,0.03455722,0.057537522,0.17733315
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,0,0.19,0.75,0,4,0.5501287,0.34190863,0.47263965,0.44688994,0.25686467,0.23792975
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,1,0.37,0.75,0,4,0.18173066,0.26559585,0.17578676,0.236908,0.3180388,0.3096144
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,2,0.22,0.75,0,4,0.14734653,0.21558018,0.17578675,0.16278833,0.2188039,0.18925425
0d8efafa-c343-5c93-b244-201b9956a453,cooking,75,low,3,0.22,0.75,0,4,0.12079413,0.17691533,0.17578678,0.15341371,0.20629269,0.2632016
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,0,0.05,0.5,1,5,0.19291021,0.3590441,0.11030074,0.17511404,0.33126613,0.10302538
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,1,0.41,0.5,1,5,0.4530293,0.3590441,0.29656646,0.48004064,0.38859648,0.40410206
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,2,0.36,0.5,1,5,0.23360348,0.18578182,0.29656643,0.24602138,0.199674,0.3422735
0d8efafa-c343-5c93-b244-201b9956a453,dip,50,high,3,0.18,0.5,1,5,0.120457046,0.09612994,0.29656637,0.098823935,0.0804634,0.15059902
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,0,0.5,0.75,0,6,0.53341514,0.3270156,0.47263944,0.56232977,0.35449004,0.5696002
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,1,0.3,0.75,0,6,0.20340095,0.29300684,0.1757868,0.21197715,0.3122998,0.20815894
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,2,0.15,0.75,0,6,0.14605942,0.21076837,0.17578687,0.1338568,0.19752431,0.13672125
0d8efafa-c343-5c93-b244-201b9956a453,drinks,75,low,3,0.05,0.75,0,6,0.117124386,0.16920918,0.17578687,0.09183633,0.13568588,0.08551963
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,0,0.22,0.5,0,7,0.5686277,0.3590441,0.4726396,0.5693742,0.36112496,0.52016795
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,1,0.43,0.5,0,7,0.24213444,0.3590441,0.17578675,0.25588223,0.3790646,0.23235552
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,2,0.23,0.5,0,7,0.124856055,0.18578182,0.17578676,0.1243121,0.18465933,0.17045486
0d8efafa-c343-5c93-b244-201b9956a453,driving,50,low,3,0.12,0.5,0,7,0.06438175,0.09612994,0.17578682,0.050431382,0.075151145,0.077021636
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,0,0.06,1.0,1,8,0.124297954,0.25,0.11030073,0.1375668,0.27141327,0.14239028
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,1,0.16,1.0,1,8,0.29190055,0.25,0.29656634,0.32010233,0.27036214,0.35947737
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,2,0.39,1.0,1,8,0.29190072,0.25,0.29656652,0.32282144,0.27265283,0.36774465
0d8efafa-c343-5c93-b244-201b9956a453,fair,100,high,3,0.39,1.0,1,8,0.2919007,0.25,0.2965665,0.21950944,0.18557179,0.13038775
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,0,0.7,0.5,0,9,0.66274625,0.45442563,0.4726396,0.67297894,0.46745163,0.53335536
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,1,0.21,0.5,0,9,0.14552207,0.23513551,0.1757868,0.13438196,0.21866003,0.13748075
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,2,0.07,0.5,0,9,0.11669348,0.18877162,0.17578681,0.109692685,0.17863266,0.1371941
0d8efafa-c343-5c93-b244-201b9956a453,gala,50,low,3,0.02,0.5,0,9,0.075038135,0.12166724,0.17578682,0.08294637,0.13525565,0.19196984
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,0,0.06,0.5,1,10,0.27669826,0.47199413,0.11030073,0.27496022,0.46884683,0.14021084
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,1,0.57,0.5,1,10,0.33506605,0.24422605,0.29656637,0.36199474,0.2648654,0.39115533
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,2,0.26,0.5,1,10,0.21545964,0.15740879,0.29656646,0.20141633,0.14767918,0.23993626
0d8efafa-c343-5c93-b244-201b9956a453,hike,50,high,3,0.11,0.5,1,10,0.17277604,0.12637101,0.29656643,0.16162868,0.118608564,0.22869755
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,0,0.54,0.0,1,11,0.3621221,0.5698559,0.11030073,0.36339128,0.57030654,0.16155636
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,1,0.31,0.0,1,11,0.22611637,0.15257238,0.29656637,0.21814767,0.1473325,0.27883115
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,2,0.14,0.0,1,11,0.35163882,0.23672217,0.29656646,0.36191896,0.24397351,0.36659402
0d8efafa-c343-5c93-b244-201b9956a453,oysters,0,high,3,0.01,0.0,1,11,0.060122646,0.0408495,0.29656643,0.056542095,0.03838748,0.1930185
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,0,0.49,1.0,0,12,0.4390842,0.25,0.47263965,0.47209227,0.2767778,0.5489086
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,1,0.22,1.0,0,12,0.18697187,0.25,0.17578675,0.1777279,0.24347933,0.1523158
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,2,0.16,1.0,0,12,0.18697196,0.25,0.17578681,0.19193785,0.2628966,0.1873037
0d8efafa-c343-5c93-b244-201b9956a453,social,100,low,3,0.13,1.0,0,12,0.1869719,0.25,0.17578676,0.15824202,0.21684629,0.11147185
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,0,0.12,0.75,1,13,0.18631,0.34912792,0.110300735,0.2092195,0.38145432,0.17153488
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,1,0.29,0.75,1,13,0.32476255,0.25954908,0.29656637,0.29465988,0.23036839,0.2339293
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,2,0.38,0.75,1,13,0.26331636,0.21067213,0.2965664,0.28899515,0.22601882,0.3721486
0d8efafa-c343-5c93-b244-201b9956a453,soup,75,high,3,0.21,0.75,1,13,0.22561105,0.18065085,0.29656655,0.20712554,0.16215841,0.22238718
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,0,0.06,1.0,1,14,0.12429796,0.25,0.11030073,0.14498086,0.28364506,0.15645264
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,1,0.18,1.0,1,14,0.2919007,0.25,0.29656643,0.34213778,0.28654313,0.41021633
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,2,0.54,1.0,1,14,0.29190078,0.25,0.29656655,0.3216432,0.26941946,0.3474524
0d8efafa-c343-5c93-b244-201b9956a453,takeout,100,high,3,0.22,1.0,1,14,0.29190058,0.25,0.2965663,0.19123816,0.1603923,0.08587866
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,0,0.06,0.75,1,15,0.17909454,0.33828434,0.11030071,0.18676558,0.34876528,0.14117938
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,1,0.4,0.75,1,15,0.30201596,0.24333782,0.2965664,0.29985064,0.24004018,0.29706538
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,2,0.27,0.75,1,15,0.302016,0.24333782,0.29656643,0.3087912,0.24717952,0.32148007
0d8efafa-c343-5c93-b244-201b9956a453,wedding,75,high,3,0.27,0.75,1,15,0.2168735,0.17504,0.29656646,0.20459256,0.1640151,0.24027517
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,0,0.0,0.0,1,0,0.49338362,0.6938233,0.11030071,0.47036713,0.67328304,0.13403691
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,1,0.97,0.0,1,0,0.30807883,0.18576322,0.29656643,0.31343663,0.19302489,0.30628002
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,2,0.03,0.0,1,0,0.11662175,0.07067746,0.2965664,0.13504735,0.08345574,0.34830314
108de2c6-ae82-548b-88df-50b707abe8fa,apples,0,high,3,0.0,0.0,1,0,0.081915826,0.049735963,0.2965664,0.08114892,0.05023626,0.21137995
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,0,0.0,0.5,1,1,0.21752204,0.39440307,0.11030072,0.22602095,0.40509045,0.15739875
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,1,0.87,0.5,1,1,0.5108274,0.39440307,0.2965663,0.5199182,0.39892396,0.38528404
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,2,0.13,0.5,1,1,0.13582523,0.1055969,0.2965665,0.13290069,0.10251011,0.2569393
108de2c6-ae82-548b-88df-50b707abe8fa,basketball,50,high,3,0.0,0.5,1,1,0.13582523,0.1055969,0.2965665,0.12116017,0.09347552,0.20037791
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,0,0.2,1.0,0,2,0.43908426,0.25,0.4726397,0.42064318,0.237149,0.40889618
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,1,0.5,1.0,0,2,0.18697187,0.25,0.17578675,0.21132013,0.278191,0.24643004
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,2,0.25,1.0,0,2,0.18697193,0.25,0.1757868,0.19866168,0.26156646,0.20872577
108de2c6-ae82-548b-88df-50b707abe8fa,birthday,100,low,3,0.05,1.0,0,2,0.18697195,0.25,0.17578681,0.16937496,0.22309352,0.13594806
108de2c6-ae82-548b-88df-50b707abe8fa,brunch,75,high,0,0.0,0.75,1,3,0.16043083,0.30943537,0.11030069,0.1697353,0.32292503,0.13765493
