subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full_gamma,pred_access_full_typed_gamma,pred_access_full_gamma_alpha,pred_access_full_gamma_vpow
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,1,0.24,0.5,1,14,0.35659474,0.35964763,0.35682726,0.37411672
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,2,0.28,0.5,1,14,0.25899434,0.25806725,0.2594538,0.24929982
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,3,0.35,0.5,1,14,0.18522732,0.18112917,0.18647286,0.19237152
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,0,0.19,0.0,1,15,0.41775116,0.4266119,0.4156673,0.43505102
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,1,0.21,0.0,1,15,0.38668582,0.3869517,0.38798076,0.37521976
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,2,0.41,0.0,1,15,0.1273305,0.1225196,0.12776977,0.11883169
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,3,0.19,0.0,1,15,0.06823251,0.063916735,0.06858222,0.0708975
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,0,0.13,0.75,1,0,0.19546765,0.19652571,0.19396739,0.21123792
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,1,0.21,0.75,1,0,0.24559543,0.2455964,0.24519882,0.22705637
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,2,0.62,0.75,1,0,0.277786,0.27766085,0.2783918,0.2726694
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,3,0.04,0.75,1,0,0.28115094,0.28021702,0.282442,0.2890363
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,0,0.48,0.75,0,1,0.28380778,0.2855855,0.28357956,0.2922485
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,1,0.33,0.75,0,1,0.2522979,0.25295976,0.25185767,0.2574405
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,2,0.13,0.75,0,1,0.23673438,0.23596065,0.23689073,0.23303674
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,3,0.06,0.75,0,1,0.22715989,0.22549403,0.22767207,0.21727428
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,0,0.12,1.0,0,2,0.35421643,0.3549185,0.35585076,0.37633032
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,1,0.3,1.0,0,2,0.30625933,0.30656737,0.30695263,0.2844645
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,2,0.29,1.0,0,2,0.20695016,0.20672858,0.2061352,0.22022106
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,3,0.29,1.0,0,2,0.13257405,0.13178551,0.13106133,0.11898407
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,0,0.88,0.0,1,3,0.4633781,0.47547835,0.46101487,0.47937527
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,1,0.04,0.0,1,3,0.30172145,0.29992396,0.30234608,0.28597742
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,2,0.04,0.0,1,3,0.14275105,0.1374547,0.1436747,0.14235577
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,3,0.04,0.0,1,3,0.09214939,0.08714301,0.092964344,0.09229153
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,0,0.15,1.0,1,4,0.17090626,0.17079769,0.1698729,0.17401575
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,1,0.26,1.0,1,4,0.24980323,0.24987932,0.24973918,0.23208714
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,2,0.25,1.0,1,4,0.28762668,0.2877268,0.28815743,0.2845871
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,3,0.34,1.0,1,4,0.2916639,0.29159617,0.29223052,0.30931002
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,0,0.24,0.5,0,5,0.2966327,0.3001232,0.29572147,0.2927377
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,1,0.21,0.5,0,5,0.2561406,0.25705704,0.25492686,0.2550587
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,2,0.21,0.5,0,5,0.2598499,0.25891474,0.26043767,0.27446502
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,3,0.34,0.5,0,5,0.18737677,0.18390504,0.188914,0.17773856
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,0,0.1,0.5,1,6,0.21066564,0.21353059,0.20848162,0.19663203
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,1,0.3,0.5,1,6,0.2662669,0.26713055,0.26542184,0.25720182
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,2,0.55,0.5,1,6,0.2825976,0.28256774,0.28308377,0.28877652
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,3,0.05,0.5,1,6,0.24046993,0.23677114,0.24301271,0.25738966
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,0,0.14,0.5,0,7,0.27053034,0.27300566,0.2696854,0.27618253
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,1,0.2,0.5,0,7,0.28038535,0.2808034,0.28051093,0.2792195
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,2,0.58,0.5,0,7,0.26973343,0.27053726,0.26889685,0.27716178
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,3,0.08,0.5,0,7,0.17935094,0.17565367,0.18090685,0.16743618
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,0,0.68,0.0,0,8,0.6044116,0.5925936,0.6070314,0.5947951
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,1,0.13,0.0,0,8,0.19724393,0.1960051,0.19537853,0.2014738
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,2,0.11,0.0,0,8,0.15098187,0.15671958,0.15026198,0.15970884
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,3,0.08,0.0,0,8,0.047362626,0.054681633,0.047327984,0.044022292
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,0,0.28,0.75,1,9,0.15883166,0.15885891,0.15716146,0.17189789
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,1,0.3,0.75,1,9,0.26400864,0.26476857,0.26353943,0.2499882
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,2,0.39,0.75,1,9,0.27905673,0.27951813,0.27914068,0.27077198
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,3,0.03,0.75,1,9,0.29810295,0.29685438,0.30015844,0.3073419
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,0,0.73,0.0,0,10,0.65448916,0.62942755,0.65481627,0.63227016
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,1,0.04,0.0,0,10,0.21336833,0.22135662,0.21316816,0.22523692
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,2,0.06,0.0,0,10,0.08188806,0.09114846,0.08180217,0.08819509
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,3,0.17,0.0,0,10,0.050254434,0.05806737,0.050213445,0.05429789
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,0,0.0,1.0,1,11,0.15761784,0.1575305,0.1564645,0.14539629
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,1,0.24,1.0,1,11,0.2721815,0.27192754,0.27236912,0.28523022
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,2,0.25,1.0,1,11,0.26832032,0.2682382,0.26848015,0.2604881
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,3,0.51,1.0,1,11,0.30188033,0.30230376,0.3026862,0.3088854
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,0,0.14,1.0,0,12,0.38332516,0.3841652,0.3856593,0.39744395
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,1,0.17,1.0,0,12,0.22772105,0.227331,0.22717704,0.22550084
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,2,0.51,1.0,0,12,0.20314918,0.20285234,0.20233048,0.21029657
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,3,0.18,1.0,0,12,0.18580464,0.18565147,0.18483321,0.16675863
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,0,0.2,0.75,0,13,0.33379236,0.33597782,0.33423024,0.33415103
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,1,0.36,0.75,0,13,0.27386603,0.27415982,0.27395415,0.26373908
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,2,0.35,0.75,0,13,0.23965806,0.23879492,0.23983365,0.23110674
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,3,0.09,0.75,0,13,0.15268354,0.15106744,0.15198201,0.17100312
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,0,0.03,0.5,1,14,0.19918355,0.20115598,0.19724602,0.18421195
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,1,0.53,0.5,1,14,0.35659474,0.35964763,0.35682726,0.37411672
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,2,0.22,0.5,1,14,0.25899434,0.25806725,0.2594538,0.24929982
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,3,0.22,0.5,1,14,0.18522732,0.18112917,0.18647286,0.19237152
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,0,0.94,0.0,1,15,0.41775116,0.4266119,0.4156673,0.43505102
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,1,0.0,0.0,1,15,0.38668582,0.3869517,0.38798076,0.37521976
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,2,0.06,0.0,1,15,0.1273305,0.1225196,0.12776977,0.11883169
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,3,0.0,0.0,1,15,0.06823251,0.063916735,0.06858222,0.0708975
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,0,0.5,0.0,1,0,0.4721396,0.48566782,0.46998215,0.5019885
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,1,0.25,0.0,1,0,0.2530328,0.25025737,0.25344235,0.22953397
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,2,0.25,0.0,1,0,0.17881562,0.17349811,0.1797967,0.17196597
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,3,0.0,0.0,1,0,0.09601202,0.09057679,0.096778885,0.09651158
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,0,1.0,0.0,0,1,0.51303536,0.52195865,0.51300216,0.51961577
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,1,0.0,0.0,0,1,0.3243553,0.3243765,0.324043,0.3251798
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,2,0.0,0.0,0,1,0.109476745,0.10450364,0.10964915,0.10554089
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,3,0.0,0.0,0,1,0.05313259,0.049161255,0.053305693,0.04966355
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,0,0.05,0.5,1,2,0.24017376,0.23678558,0.23829877,0.23968078
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,1,0.19,0.5,1,2,0.2546736,0.25278726,0.25374454,0.27119702
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,2,0.45,0.5,1,2,0.29373485,0.29552191,0.29519668,0.27536973
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,3,0.31,0.5,1,2,0.21141773,0.21490523,0.21276,0.21375242
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,0,0.03,0.75,1,3,0.18509404,0.1861125,0.18346632,0.19214763
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,1,0.33,0.75,1,3,0.25509238,0.25526273,0.25464702,0.24319504
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,2,0.32,0.75,1,3,0.27533934,0.27491626,0.2760366,0.27690312
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,3,0.32,0.75,1,3,0.28447425,0.28370845,0.28585008,0.28775427
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,0,0.3,0.75,0,4,0.3515246,0.35123214,0.35233757,0.35465187
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,1,0.5,0.75,0,4,0.29409078,0.29398543,0.2943723,0.27470484
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,2,0.1,0.75,0,4,0.20318212,0.20336545,0.20278093,0.22166488
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,3,0.1,0.75,0,4,0.15120256,0.151417,0.15050921,0.14897843
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,0,0.0,1.0,1,5,0.19827689,0.19851214,0.19761062,0.21481992
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,1,0.1,1.0,1,5,0.23971142,0.23893169,0.23937874,0.24560969
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,2,0.12,1.0,1,5,0.27109563,0.27099988,0.27136266,0.26797774
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,3,0.78,1.0,1,5,0.29091603,0.2915563,0.29164797,0.27159265
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,0,0.45,1.0,1,6,0.16443178,0.16446169,0.1633493,0.15179132
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,1,0.49,1.0,1,6,0.23579553,0.23512636,0.23536503,0.22540085
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,2,0.03,1.0,1,6,0.27735195,0.27727267,0.27764693,0.28060886
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,3,0.03,1.0,1,6,0.32242072,0.32313925,0.3236388,0.34219897
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,0,0.49,1.0,0,7,0.23340765,0.23378782,0.23323601,0.23976628
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,1,0.17,1.0,0,7,0.26713592,0.26705638,0.26737744,0.2678069
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,2,0.17,1.0,0,7,0.23910154,0.23839664,0.23880476,0.2472464
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,3,0.17,1.0,0,7,0.26035488,0.26075915,0.26058176,0.24518046
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,0,0.23,0.75,0,8,0.41924778,0.41971475,0.42149836,0.41399035
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,1,0.37,0.75,0,8,0.17368108,0.17255966,0.17221034,0.17814754
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,2,0.35,0.75,0,8,0.20705895,0.20665598,0.20626584,0.22025138
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,3,0.05,0.75,0,8,0.20001216,0.20106961,0.20002551,0.18761073
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,0,0.44,0.5,0,9,0.2742865,0.2760811,0.27317858,0.2687269
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,1,0.45,0.5,0,9,0.29209894,0.29380292,0.2917556,0.28904647
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,2,0.07,0.5,0,9,0.27204823,0.27222523,0.27230296,0.26957336
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,3,0.04,0.5,0,9,0.16156632,0.15789075,0.16276294,0.1726533
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,0,0.09,0.75,1,10,0.17576978,0.175029,0.17408656,0.16252442
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,1,0.42,0.75,1,10,0.28837875,0.28818113,0.2885823,0.28103057
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,2,0.31,0.75,1,10,0.26878428,0.26904315,0.26935002,0.27597857
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,navigation,75,high,3,0.18,0.75,1,10,0.2670672,0.26774678,0.2679812,0.2804665
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,0,0.19,0.5,1,11,0.20423414,0.20064574,0.2018501,0.18939465
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,1,0.5,0.5,1,11,0.28149933,0.28079975,0.2816946,0.29623544
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,2,0.21,0.5,1,11,0.26053083,0.26118612,0.26100862,0.25391302
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,payment,50,high,3,0.1,0.5,1,11,0.25373575,0.2573684,0.2554466,0.26045686
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,0,0.44,0.5,0,12,0.42656708,0.42981538,0.42816815,0.43910903
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,1,0.02,0.5,0,12,0.25340968,0.25434464,0.25221738,0.24914066
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,2,0.47,0.5,0,12,0.19746612,0.1966071,0.19673263,0.20281729
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sauna,50,low,3,0.07,0.5,0,12,0.12255718,0.11923282,0.12288189,0.108933054
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,0,0.57,0.0,1,13,0.44361103,0.45550868,0.44136706,0.45912683
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,1,0.4,0.0,1,13,0.32743365,0.3261491,0.32841024,0.3089365
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,2,0.01,0.0,1,13,0.1558797,0.15008245,0.15676706,0.15592754
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sleeping-bag,0,high,3,0.02,0.0,1,13,0.073075704,0.068259664,0.07345562,0.07600913
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,0,0.74,0.0,0,14,0.3492605,0.35412237,0.34792197,0.36790514
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,1,0.24,0.0,0,14,0.40901327,0.4118952,0.4096928,0.39141935
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,2,0.02,0.0,0,14,0.18902999,0.18486041,0.1894912,0.18729143
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,sunscreen,0,low,3,0.0,0.0,0,14,0.052696187,0.049122065,0.052894082,0.053384125
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,0,0.04,1.0,0,15,0.2622242,0.26272386,0.26249832,0.26848787
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,1,0.0,1.0,0,15,0.26464835,0.26486525,0.264907,0.26290566
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,2,0.45,1.0,0,15,0.23983753,0.23970027,0.23965862,0.2375215
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,towel,100,low,3,0.51,1.0,0,15,0.2332899,0.23271061,0.23293608,0.23108491
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,0,0.03,1.0,1,0,0.18134144,0.18123206,0.18041413,0.19596156
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,1,0.09,1.0,1,0,0.2409623,0.24060573,0.24070342,0.22283876
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,2,0.22,1.0,1,0,0.28109717,0.281254,0.28154597,0.27605414
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,bed,100,high,3,0.66,1.0,1,0,0.2965991,0.2969082,0.29733646,0.30514556
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,0,0.1,1.0,0,1,0.26760522,0.26805466,0.26795703,0.27589294
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,1,0.17,1.0,0,1,0.2432801,0.24324615,0.24317236,0.24856982
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,2,0.22,1.0,0,1,0.24413061,0.24398103,0.24401334,0.24073848
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,blanket,100,low,3,0.51,1.0,0,1,0.2449841,0.24471813,0.24485725,0.2347988
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,0,0.37,0.0,1,2,0.39692172,0.37929386,0.3953977,0.39355767
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,1,0.22,0.0,1,2,0.31511718,0.3113025,0.31492156,0.33312523
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,2,0.28,0.0,1,2,0.20709796,0.21832052,0.20837322,0.19242826
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,breakup,0,high,3,0.13,0.0,1,2,0.08086308,0.091083154,0.08130755,0.08088883
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,0,0.28,0.5,1,3,0.23265718,0.23642953,0.23007943,0.24170916
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,1,0.06,0.5,1,3,0.27622035,0.2772321,0.2756754,0.26337087
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,2,0.28,0.5,1,3,0.253037,0.25129244,0.25420132,0.25432628
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,chapstick,50,high,3,0.38,0.5,1,3,0.23808546,0.23504594,0.24004383,0.24059369
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,0,0.34,0.5,0,4,0.39887324,0.39507583,0.3990127,0.40348014
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,1,0.35,0.5,0,4,0.3055553,0.30479467,0.30562443,0.28605562
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,2,0.17,0.5,0,4,0.17819536,0.18024902,0.17813438,0.1947001
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,gossip,50,low,3,0.14,0.5,0,4,0.117376134,0.119880505,0.11722844,0.11576415
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,0,0.07,0.75,1,5,0.20939086,0.21051022,0.20830455,0.22634174
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,1,0.31,0.75,1,5,0.25033006,0.25033736,0.24962589,0.2558845
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,2,0.22,0.75,1,5,0.27070823,0.2705728,0.27102947,0.26688907
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hairbrush,75,high,3,0.4,0.75,1,5,0.2695708,0.26857957,0.27104005,0.2508847
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,0,0.52,0.75,1,6,0.1755124,0.17641965,0.1739792,0.16249397
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,1,0.18,0.75,1,6,0.24391915,0.2438528,0.24322358,0.23380259
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,2,0.29,0.75,1,6,0.2796776,0.27976894,0.2799472,0.2836889
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,harmonica,75,high,3,0.01,0.75,1,6,0.30089083,0.29995868,0.30285007,0.32001457
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,0,0.36,0.75,0,7,0.24304391,0.24418104,0.24252689,0.24926423
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,1,0.13,0.75,0,7,0.27139825,0.27163,0.27150843,0.2716014
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,2,0.19,0.75,0,7,0.24730635,0.24720068,0.2467156,0.2553094
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,hat,75,low,3,0.32,0.75,0,7,0.23825146,0.23698825,0.23924902,0.22382496
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,0,0.48,0.5,0,8,0.4630864,0.46052992,0.46489623,0.45651603
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,1,0.29,0.5,0,8,0.18295172,0.18120863,0.18125902,0.18730505
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,2,0.15,0.5,0,8,0.19971342,0.2000244,0.19903573,0.21195935
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,home,50,low,3,0.08,0.5,0,8,0.15424846,0.15823704,0.15480898,0.14421949
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,0,0.3,0.0,0,9,0.37008986,0.37401295,0.3693605,0.3666342
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,1,0.43,0.0,0,9,0.34383053,0.34552783,0.3439844,0.3438989
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,2,0.22,0.0,0,9,0.24371585,0.24127327,0.24412,0.24390605
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,locker-room,0,low,3,0.05,0.0,0,9,0.042363722,0.039185915,0.042535152,0.045560855
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,0,0.09,0.5,1,10,0.22217017,0.21761796,0.21949232,0.20702717
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,1,0.39,0.5,1,10,0.3076857,0.30631232,0.30786005,0.3019586
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,2,0.19,0.5,1,10,0.24537948,0.24756083,0.24639724,0.25355232
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,navigation,50,high,3,0.33,0.5,1,10,0.22476467,0.22850886,0.22625038,0.23746195
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,0,0.58,0.0,1,11,0.39002043,0.3661321,0.38735947,0.36812592
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,1,0.24,0.0,1,11,0.27164075,0.27560124,0.27254757,0.29038352
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,2,0.15,0.0,1,11,0.20766968,0.21548839,0.20846862,0.2054838
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,payment,0,high,3,0.03,0.0,1,11,0.13066916,0.14277825,0.13162436,0.13600679
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,0,0.45,0.0,0,12,0.51010275,0.5141941,0.51221335,0.51965123
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,1,0.39,0.0,0,12,0.3030355,0.30427602,0.30172518,0.29483852
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,2,0.16,0.0,0,12,0.15678267,0.15387748,0.15604867,0.15917261
