subject_id,scenario_label,intimacy,effort,action,p_action,intimacy_scaled,effort_condition,action_idx,scenario_idx,pred_access_full,pred_access_only,pred_no_access,pred_access_full_prior,pred_access_only_prior,pred_no_access_prior
ca19059e-1f9e-561e-9097-e83562f50d37,cooking,50,high,1,0.85,0.5,1,0,4,0.70756966,0.740738,0.49999985,0.734533,0.7577228,0.63710225
ca19059e-1f9e-561e-9097-e83562f50d37,cooking,50,high,2,0.15,0.5,1,1,4,0.2924303,0.25926206,0.5000001,0.26546702,0.2422772,0.36289772
ca19059e-1f9e-561e-9097-e83562f50d37,dip,75,low,1,0.6,0.75,0,0,5,0.74147046,0.6282937,0.50000006,0.7810496,0.6606185,0.6389895
ca19059e-1f9e-561e-9097-e83562f50d37,dip,75,low,2,0.4,0.75,0,1,5,0.2585295,0.37170628,0.49999994,0.21895039,0.3393815,0.36101052
ca19059e-1f9e-561e-9097-e83562f50d37,drinks,75,high,1,0.68,0.75,1,0,6,0.38302004,0.6149196,0.4999998,0.40105945,0.6342407,0.59338844
ca19059e-1f9e-561e-9097-e83562f50d37,drinks,75,high,2,0.32,0.75,1,1,6,0.61697996,0.38508043,0.50000024,0.59894055,0.36575934,0.40661153
ca19059e-1f9e-561e-9097-e83562f50d37,driving,75,high,1,0.6,0.75,1,0,7,0.5255702,0.6282937,0.49999985,0.5446354,0.6431694,0.58390987
ca19059e-1f9e-561e-9097-e83562f50d37,driving,75,high,2,0.4,0.75,1,1,7,0.4744298,0.37170628,0.5000001,0.45536456,0.35683063,0.41609022
ca19059e-1f9e-561e-9097-e83562f50d37,fair,100,low,1,0.45,1.0,0,0,8,0.3019329,0.5,0.49999985,0.3057959,0.5107019,0.5322634
ca19059e-1f9e-561e-9097-e83562f50d37,fair,100,low,2,0.55,1.0,0,1,8,0.69806707,0.5,0.5000002,0.6942041,0.48929814,0.4677367
ca19059e-1f9e-561e-9097-e83562f50d37,gala,100,low,1,0.0,1.0,0,0,9,0.4220676,0.5,0.49999994,0.47822696,0.546479,0.63710237
ca19059e-1f9e-561e-9097-e83562f50d37,gala,100,low,2,1.0,1.0,0,1,9,0.5779324,0.5,0.50000006,0.52177304,0.45352098,0.36289763
ca19059e-1f9e-561e-9097-e83562f50d37,hike,100,high,1,0.15,1.0,1,0,10,0.31670275,0.5,0.49999985,0.34667903,0.5326967,0.5975681
ca19059e-1f9e-561e-9097-e83562f50d37,hike,100,high,2,0.85,1.0,1,1,10,0.6832973,0.5,0.5000002,0.65332097,0.46730322,0.40243188
ca19059e-1f9e-561e-9097-e83562f50d37,oysters,100,high,1,0.08,1.0,1,0,11,0.27611265,0.5,0.4999998,0.3091319,0.53903985,0.615934
ca19059e-1f9e-561e-9097-e83562f50d37,oysters,100,high,2,0.92,1.0,1,1,11,0.7238874,0.5,0.5000002,0.69086814,0.46096015,0.38406602
ca19059e-1f9e-561e-9097-e83562f50d37,social,0,low,1,0.99,0.0,0,0,12,0.96193755,0.8908658,0.5,0.9626707,0.8847841,0.59756833
ca19059e-1f9e-561e-9097-e83562f50d37,social,0,low,2,0.01,0.0,0,1,12,0.03806242,0.10913422,0.49999997,0.037329316,0.11521593,0.40243167
ca19059e-1f9e-561e-9097-e83562f50d37,soup,0,low,1,1.0,0.0,0,0,13,0.8724579,0.84053254,0.4999999,0.8750194,0.8376882,0.59756815
ca19059e-1f9e-561e-9097-e83562f50d37,soup,0,low,2,0.0,0.0,0,1,13,0.12754211,0.15946749,0.5000001,0.124980584,0.16231178,0.40243182
ca19059e-1f9e-561e-9097-e83562f50d37,takeout,50,high,1,0.95,0.5,1,0,14,0.67356837,0.740738,0.49999985,0.7008726,0.7577228,0.6371023
ca19059e-1f9e-561e-9097-e83562f50d37,takeout,50,high,2,0.05,0.5,1,1,14,0.3264317,0.25926206,0.5000002,0.29912743,0.2422772,0.36289775
ca19059e-1f9e-561e-9097-e83562f50d37,wedding,0,high,1,0.96,0.0,1,0,15,0.8872917,0.8691147,0.49999985,0.88702285,0.86423963,0.5975681
ca19059e-1f9e-561e-9097-e83562f50d37,wedding,0,high,2,0.04,0.0,1,1,15,0.112708226,0.13088536,0.5000002,0.11297719,0.13576037,0.40243188
d42239d7-9304-5270-b2c6-19252fe638c8,apples,75,high,1,0.45,0.75,1,0,0,0.42557633,0.6282937,0.4999998,0.4151769,0.62495077,0.5254276
d42239d7-9304-5270-b2c6-19252fe638c8,apples,75,high,2,0.55,0.75,1,1,0,0.5744236,0.37170628,0.50000024,0.58482313,0.37504926,0.4745725
d42239d7-9304-5270-b2c6-19252fe638c8,basketball,50,high,1,1.0,0.5,1,0,1,0.59909517,0.740738,0.4999998,0.49516502,0.6742136,0.335455
d42239d7-9304-5270-b2c6-19252fe638c8,basketball,50,high,2,0.0,0.5,1,1,1,0.40090486,0.25926206,0.50000024,0.504835,0.32578638,0.664545
d42239d7-9304-5270-b2c6-19252fe638c8,birthday,50,high,1,1.0,0.5,1,0,2,0.64624476,0.7104531,0.49999985,0.67636347,0.730171,0.63259155
d42239d7-9304-5270-b2c6-19252fe638c8,birthday,50,high,2,0.0,0.5,1,1,2,0.35375524,0.2895469,0.5000001,0.3236365,0.26982898,0.3674085
d42239d7-9304-5270-b2c6-19252fe638c8,brunch,75,low,1,0.7,0.75,0,0,3,0.5228228,0.58490384,0.4999999,0.57169,0.62199455,0.63710237
d42239d7-9304-5270-b2c6-19252fe638c8,brunch,75,low,2,0.3,0.75,0,1,3,0.47717717,0.4150962,0.50000006,0.42830992,0.37800542,0.36289766
d42239d7-9304-5270-b2c6-19252fe638c8,cooking,75,high,1,0.41,0.75,1,0,4,0.5255702,0.6282937,0.49999985,0.5683059,0.6600113,0.63710225
d42239d7-9304-5270-b2c6-19252fe638c8,cooking,75,high,2,0.59,0.75,1,1,4,0.4744298,0.37170628,0.5000001,0.43169406,0.33998865,0.36289772
d42239d7-9304-5270-b2c6-19252fe638c8,dip,100,low,1,0.1,1.0,0,0,5,0.5676786,0.5,0.50000006,0.6292479,0.5471498,0.6389895
d42239d7-9304-5270-b2c6-19252fe638c8,dip,100,low,2,0.9,1.0,0,1,5,0.43232146,0.5,0.49999994,0.37075207,0.45285016,0.36101052
d42239d7-9304-5270-b2c6-19252fe638c8,drinks,100,low,1,0.0,1.0,0,0,6,0.4354094,0.5,0.49999997,0.49243572,0.546479,0.63710237
d42239d7-9304-5270-b2c6-19252fe638c8,drinks,100,low,2,1.0,1.0,0,1,6,0.5645906,0.5,0.50000006,0.50756425,0.45352098,0.36289763
d42239d7-9304-5270-b2c6-19252fe638c8,driving,100,high,1,0.0,1.0,1,0,7,0.3365137,0.5,0.49999985,0.36267254,0.5280347,0.58390987
d42239d7-9304-5270-b2c6-19252fe638c8,driving,100,high,2,1.0,1.0,1,1,7,0.6634863,0.5,0.5000001,0.63732743,0.47196528,0.41609022
d42239d7-9304-5270-b2c6-19252fe638c8,fair,100,high,1,0.05,1.0,1,0,8,0.3019329,0.5,0.49999985,0.29905152,0.50452113,0.5136438
d42239d7-9304-5270-b2c6-19252fe638c8,fair,100,high,2,0.95,1.0,1,1,8,0.69806707,0.5,0.5000002,0.7009485,0.49547887,0.48635623
d42239d7-9304-5270-b2c6-19252fe638c8,gala,0,low,1,1.0,0.0,0,0,9,0.9432496,0.8908658,0.49999994,0.9470528,0.8903202,0.63710237
d42239d7-9304-5270-b2c6-19252fe638c8,gala,0,low,2,0.0,0.0,0,1,9,0.056750465,0.10913422,0.50000006,0.052947227,0.109679796,0.36289763
d42239d7-9304-5270-b2c6-19252fe638c8,hike,0,low,1,1.0,0.0,0,0,10,0.79461175,0.740738,0.49999997,0.8187432,0.7577228,0.6371024
d42239d7-9304-5270-b2c6-19252fe638c8,hike,0,low,2,0.0,0.0,0,1,10,0.20538822,0.25926206,0.50000006,0.18125677,0.24227719,0.3628976
d42239d7-9304-5270-b2c6-19252fe638c8,oysters,0,high,1,1.0,0.0,1,0,11,0.86997277,0.8726558,0.4999998,0.8720743,0.870465,0.615934
d42239d7-9304-5270-b2c6-19252fe638c8,oysters,0,high,2,0.0,0.0,1,1,11,0.1300272,0.12734424,0.5000002,0.1279257,0.12953505,0.38406602
d42239d7-9304-5270-b2c6-19252fe638c8,social,0,high,1,1.0,0.0,1,0,12,0.9010836,0.87837577,0.49999985,0.8822519,0.8559736,0.4894034
d42239d7-9304-5270-b2c6-19252fe638c8,social,0,high,2,0.0,0.0,1,1,12,0.09891645,0.12162429,0.5000001,0.11774812,0.14402638,0.5105966
d42239d7-9304-5270-b2c6-19252fe638c8,soup,50,low,1,0.25,0.5,0,0,13,0.66505533,0.696587,0.4999999,0.6835177,0.70807445,0.59756815
d42239d7-9304-5270-b2c6-19252fe638c8,soup,50,low,2,0.75,0.5,0,1,13,0.33494464,0.303413,0.5000001,0.3164823,0.29192555,0.40243182
d42239d7-9304-5270-b2c6-19252fe638c8,takeout,75,low,1,0.6,0.75,0,0,14,0.6269911,0.6282937,0.49999997,0.6704794,0.6600113,0.6371024
d42239d7-9304-5270-b2c6-19252fe638c8,takeout,75,low,2,0.4,0.75,0,1,14,0.37300885,0.37170628,0.50000006,0.32952052,0.33998865,0.3628976
d42239d7-9304-5270-b2c6-19252fe638c8,wedding,50,low,1,1.0,0.5,0,0,15,0.75088614,0.7104531,0.49999997,0.7679281,0.720402,0.5975683
d42239d7-9304-5270-b2c6-19252fe638c8,wedding,50,low,2,0.0,0.5,0,1,15,0.24911387,0.28954694,0.50000006,0.23207188,0.27959797,0.40243176
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,apples,75,low,1,0.3,0.75,0,0,0,0.7166509,0.6282937,0.50000006,0.7393977,0.6434802,0.5849029
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,apples,75,low,2,0.7,0.75,0,1,0,0.28334916,0.37170628,0.49999997,0.2606023,0.3565198,0.41509712
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,basketball,50,low,1,1.0,0.5,0,0,1,0.7336493,0.7235868,0.4999999,0.75789565,0.7392605,0.62400687
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,basketball,50,low,2,0.0,0.5,0,1,1,0.26635066,0.27641317,0.50000006,0.24210432,0.26073954,0.37599316
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,birthday,50,low,1,1.0,0.5,0,0,2,0.7311678,0.713324,0.4999999,0.7611676,0.73392993,0.63710237
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,birthday,50,low,2,0.0,0.5,0,1,2,0.26883215,0.28667602,0.50000006,0.2388324,0.26607004,0.36289766
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,brunch,50,high,1,0.8,0.5,1,0,3,0.6256602,0.66815937,0.4999999,0.6637564,0.6947261,0.6371023
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,brunch,50,high,2,0.2,0.5,1,1,3,0.37433985,0.33184063,0.5000001,0.33624363,0.3052739,0.36289766
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,cooking,75,low,1,1.0,0.75,0,0,4,0.6449365,0.6282937,0.49999997,0.68830186,0.6601644,0.63757825
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,cooking,75,low,2,0.0,0.75,0,1,4,0.3550635,0.37170628,0.50000006,0.31169817,0.3398356,0.36242172
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,dip,75,high,1,0.6,0.75,1,0,5,0.45447958,0.6282937,0.49999982,0.49434403,0.6600113,0.63710225
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,dip,75,high,2,0.4,0.75,1,1,5,0.5455204,0.37170628,0.5000002,0.505656,0.33998865,0.36289775
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,drinks,75,high,1,0.25,0.75,1,0,6,0.38302004,0.6149196,0.4999998,0.40105945,0.6342407,0.59338844
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,drinks,75,high,2,0.75,0.75,1,1,6,0.61697996,0.38508043,0.50000024,0.59894055,0.36575934,0.40661153
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,driving,100,low,1,0.05,1.0,0,0,7,0.4312933,0.5,0.49999997,0.46457523,0.5283723,0.58490276
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,driving,100,low,2,0.95,1.0,0,1,7,0.5687067,0.5,0.50000006,0.53542477,0.47162777,0.4150972
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,fair,100,low,1,0.3,1.0,0,0,8,0.3019329,0.5,0.49999985,0.3057959,0.5107019,0.5322634
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,fair,100,low,2,0.7,1.0,0,1,8,0.69806707,0.5,0.5000002,0.6942041,0.48929814,0.4677367
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,gala,100,high,1,0.0,1.0,1,0,9,0.2888515,0.5,0.49999982,0.16724785,0.37427276,0.17489995
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,gala,100,high,2,1.0,1.0,1,1,9,0.7111485,0.5,0.5000002,0.8327521,0.62572724,0.82510006
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,hike,100,high,1,0.0,1.0,1,0,10,0.31670275,0.5,0.49999985,0.34667903,0.5326967,0.5975681
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,hike,100,high,2,1.0,1.0,1,1,10,0.6832973,0.5,0.5000002,0.65332097,0.46730322,0.40243188
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,oysters,0,low,1,1.0,0.0,0,0,11,0.92295605,0.8726558,0.4999999,0.9286704,0.8738076,0.63710237
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,oysters,0,low,2,0.0,0.0,0,1,11,0.077044,0.12734424,0.50000006,0.071329586,0.12619239,0.36289766
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,social,0,low,1,1.0,0.0,0,0,12,0.96193755,0.8908658,0.5,0.9626707,0.8847841,0.59756833
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,social,0,low,2,0.0,0.0,0,1,12,0.03806242,0.10913422,0.49999997,0.037329316,0.11521593,0.40243167
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,soup,0,high,1,1.0,0.0,1,0,13,0.8659318,0.85323185,0.49999985,0.828865,0.81787825,0.42722067
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,soup,0,high,2,0.0,0.0,1,1,13,0.13406822,0.1467681,0.5000002,0.17113501,0.18212177,0.5727794
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,takeout,50,high,1,0.7,0.5,1,0,14,0.67356837,0.740738,0.49999985,0.7008726,0.7577228,0.6371023
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,takeout,50,high,2,0.3,0.5,1,1,14,0.3264317,0.25926206,0.5000002,0.29912743,0.2422772,0.36289775
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,wedding,0,high,1,1.0,0.0,1,0,15,0.8872917,0.8691147,0.49999985,0.88702285,0.86423963,0.5975681
e28b36b9-9dcb-5bd2-97a5-c44f3ef4fb08,wedding,0,high,2,0.0,0.0,1,1,15,0.112708226,0.13088536,0.5000002,0.11297719,0.13576037,0.40243188
