subject_id,scenario_label,closeness_condition,closeness,action,likert_rating,p_action
e70bcbeb-364c-532e-a143-0246cd058bdf,fair,close,2,2,2,0.125
e70bcbeb-364c-532e-a143-0246cd058bdf,fair,close,2,3,5,0.3125
e70bcbeb-364c-532e-a143-0246cd058bdf,dip,extremely_close,3,0,6,0.3157894736842105
e70bcbeb-364c-532e-a143-0246cd058bdf,dip,extremely_close,3,1,6,0.3157894736842105
e70bcbeb-364c-532e-a143-0246cd058bdf,dip,extremely_close,3,2,3,0.15789473684210525
e70bcbeb-364c-532e-a143-0246cd058bdf,dip,extremely_close,3,3,4,0.21052631578947367
e70bcbeb-364c-532e-a143-0246cd058bdf,gala,extremely_close,3,0,5,0.22727272727272727
e70bcbeb-364c-532e-a143-0246cd058bdf,gala,extremely_close,3,1,5,0.22727272727272727
e70bcbeb-364c-532e-a143-0246cd058bdf,gala,extremely_close,3,2,6,0.2727272727272727
e70bcbeb-364c-532e-a143-0246cd058bdf,gala,extremely_close,3,3,6,0.2727272727272727
e70bcbeb-364c-532e-a143-0246cd058bdf,wedding,somewhat_close,1,0,7,0.7
e70bcbeb-364c-532e-a143-0246cd058bdf,wedding,somewhat_close,1,1,1,0.1
e70bcbeb-364c-532e-a143-0246cd058bdf,wedding,somewhat_close,1,2,1,0.1
e70bcbeb-364c-532e-a143-0246cd058bdf,wedding,somewhat_close,1,3,1,0.1
e70bcbeb-364c-532e-a143-0246cd058bdf,hike,extremely_close,3,0,2,0.14285714285714285
e70bcbeb-364c-532e-a143-0246cd058bdf,hike,extremely_close,3,1,5,0.35714285714285715
e70bcbeb-364c-532e-a143-0246cd058bdf,hike,extremely_close,3,2,5,0.35714285714285715
e70bcbeb-364c-532e-a143-0246cd058bdf,hike,extremely_close,3,3,2,0.14285714285714285
e70bcbeb-364c-532e-a143-0246cd058bdf,conference,somewhat_close,1,0,5,0.38461538461538464
e70bcbeb-364c-532e-a143-0246cd058bdf,conference,somewhat_close,1,1,2,0.15384615384615385
e70bcbeb-364c-532e-a143-0246cd058bdf,conference,somewhat_close,1,2,5,0.38461538461538464
e70bcbeb-364c-532e-a143-0246cd058bdf,conference,somewhat_close,1,3,1,0.07692307692307693
e70bcbeb-364c-532e-a143-0246cd058bdf,cooking,somewhat_close,1,0,3,0.17647058823529413
e70bcbeb-364c-532e-a143-0246cd058bdf,cooking,somewhat_close,1,1,2,0.11764705882352941
e70bcbeb-364c-532e-a143-0246cd058bdf,cooking,somewhat_close,1,2,7,0.4117647058823529
e70bcbeb-364c-532e-a143-0246cd058bdf,cooking,somewhat_close,1,3,5,0.29411764705882354
e70bcbeb-364c-532e-a143-0246cd058bdf,oysters,close,2,0,3,0.25
e70bcbeb-364c-532e-a143-0246cd058bdf,oysters,close,2,1,4,0.3333333333333333
e70bcbeb-364c-532e-a143-0246cd058bdf,oysters,close,2,2,3,0.25
e70bcbeb-364c-532e-a143-0246cd058bdf,oysters,close,2,3,2,0.16666666666666666
e70bcbeb-364c-532e-a143-0246cd058bdf,drinks,somewhat_close,1,0,5,0.2631578947368421
e70bcbeb-364c-532e-a143-0246cd058bdf,drinks,somewhat_close,1,1,6,0.3157894736842105
e70bcbeb-364c-532e-a143-0246cd058bdf,drinks,somewhat_close,1,2,7,0.3684210526315789
e70bcbeb-364c-532e-a143-0246cd058bdf,drinks,somewhat_close,1,3,1,0.05263157894736842
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,conference,somewhat_close,1,0,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,conference,somewhat_close,1,1,6,0.5
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,conference,somewhat_close,1,2,3,0.25
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,conference,somewhat_close,1,3,1,0.08333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,brunch,close,2,0,3,0.17647058823529413
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,brunch,close,2,1,4,0.23529411764705882
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,brunch,close,2,2,5,0.29411764705882354
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,brunch,close,2,3,5,0.29411764705882354
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,hike,not_close,0,0,6,0.42857142857142855
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,hike,not_close,0,1,5,0.35714285714285715
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,hike,not_close,0,2,2,0.14285714285714285
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,hike,not_close,0,3,1,0.07142857142857142
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,drinks,extremely_close,3,0,3,0.25
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,drinks,extremely_close,3,1,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,drinks,extremely_close,3,2,3,0.25
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,drinks,extremely_close,3,3,4,0.3333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,oysters,not_close,0,0,6,0.5
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,oysters,not_close,0,1,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,oysters,not_close,0,2,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,oysters,not_close,0,3,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,basketball,extremely_close,3,0,2,0.125
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,basketball,extremely_close,3,1,6,0.375
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,basketball,extremely_close,3,2,3,0.1875
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,basketball,extremely_close,3,3,5,0.3125
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,wedding,not_close,0,0,6,0.4
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,wedding,not_close,0,1,3,0.2
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,wedding,not_close,0,2,5,0.3333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,wedding,not_close,0,3,1,0.06666666666666667
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,cooking,somewhat_close,1,0,2,0.13333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,cooking,somewhat_close,1,1,6,0.4
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,cooking,somewhat_close,1,2,5,0.3333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,cooking,somewhat_close,1,3,2,0.13333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,birthday,somewhat_close,1,0,3,0.21428571428571427
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,birthday,somewhat_close,1,1,5,0.35714285714285715
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,birthday,somewhat_close,1,2,3,0.21428571428571427
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,birthday,somewhat_close,1,3,3,0.21428571428571427
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,fair,extremely_close,3,0,5,0.22727272727272727
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,fair,extremely_close,3,1,5,0.22727272727272727
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,fair,extremely_close,3,2,6,0.2727272727272727
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,fair,extremely_close,3,3,6,0.2727272727272727
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,gala,extremely_close,3,0,3,0.14285714285714285
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,gala,extremely_close,3,1,6,0.2857142857142857
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,gala,extremely_close,3,2,6,0.2857142857142857
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,gala,extremely_close,3,3,6,0.2857142857142857
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,soup,somewhat_close,1,0,7,0.5833333333333334
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,soup,somewhat_close,1,1,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,soup,somewhat_close,1,2,2,0.16666666666666666
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,soup,somewhat_close,1,3,1,0.08333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,crabs,close,2,0,2,0.13333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,crabs,close,2,1,7,0.4666666666666667
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,crabs,close,2,2,3,0.2
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,crabs,close,2,3,3,0.2
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,dip,close,2,0,6,0.2608695652173913
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,dip,close,2,1,6,0.2608695652173913
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,dip,close,2,2,6,0.2608695652173913
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,dip,close,2,3,5,0.21739130434782608
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,social,close,2,0,5,0.35714285714285715
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,social,close,2,1,3,0.21428571428571427
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,social,close,2,2,3,0.21428571428571427
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,social,close,2,3,3,0.21428571428571427
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,driving,not_close,0,0,5,0.3333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,driving,not_close,0,1,6,0.4
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,driving,not_close,0,2,2,0.13333333333333333
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,driving,not_close,0,3,2,0.13333333333333333
bfab4c67-aa82-552e-90c9-c13d1d5285f5,brunch,extremely_close,3,0,3,0.13636363636363635
bfab4c67-aa82-552e-90c9-c13d1d5285f5,brunch,extremely_close,3,1,6,0.2727272727272727
bfab4c67-aa82-552e-90c9-c13d1d5285f5,brunch,extremely_close,3,2,7,0.3181818181818182
bfab4c67-aa82-552e-90c9-c13d1d5285f5,brunch,extremely_close,3,3,6,0.2727272727272727
bfab4c67-aa82-552e-90c9-c13d1d5285f5,oysters,somewhat_close,1,0,6,0.42857142857142855
bfab4c67-aa82-552e-90c9-c13d1d5285f5,oysters,somewhat_close,1,1,3,0.21428571428571427
bfab4c67-aa82-552e-90c9-c13d1d5285f5,oysters,somewhat_close,1,2,4,0.2857142857142857
bfab4c67-aa82-552e-90c9-c13d1d5285f5,oysters,somewhat_close,1,3,1,0.07142857142857142
bfab4c67-aa82-552e-90c9-c13d1d5285f5,basketball,close,2,0,3,0.17647058823529413
bfab4c67-aa82-552e-90c9-c13d1d5285f5,basketball,close,2,1,7,0.4117647058823529
bfab4c67-aa82-552e-90c9-c13d1d5285f5,basketball,close,2,2,5,0.29411764705882354
bfab4c67-aa82-552e-90c9-c13d1d5285f5,basketball,close,2,3,2,0.11764705882352941
bfab4c67-aa82-552e-90c9-c13d1d5285f5,soup,somewhat_close,1,0,6,0.35294117647058826
bfab4c67-aa82-552e-90c9-c13d1d5285f5,soup,somewhat_close,1,1,5,0.29411764705882354
bfab4c67-aa82-552e-90c9-c13d1d5285f5,soup,somewhat_close,1,2,4,0.23529411764705882
bfab4c67-aa82-552e-90c9-c13d1d5285f5,soup,somewhat_close,1,3,2,0.11764705882352941
bfab4c67-aa82-552e-90c9-c13d1d5285f5,drinks,somewhat_close,1,0,6,0.375
bfab4c67-aa82-552e-90c9-c13d1d5285f5,drinks,somewhat_close,1,1,5,0.3125
bfab4c67-aa82-552e-90c9-c13d1d5285f5,drinks,somewhat_close,1,2,3,0.1875
bfab4c67-aa82-552e-90c9-c13d1d5285f5,drinks,somewhat_close,1,3,2,0.125
bfab4c67-aa82-552e-90c9-c13d1d5285f5,cooking,not_close,0,0,1,0.07692307692307693
bfab4c67-aa82-552e-90c9-c13d1d5285f5,cooking,not_close,0,1,7,0.5384615384615384
bfab4c67-aa82-552e-90c9-c13d1d5285f5,cooking,not_close,0,2,3,0.23076923076923078
bfab4c67-aa82-552e-90c9-c13d1d5285f5,cooking,not_close,0,3,2,0.15384615384615385
bfab4c67-aa82-552e-90c9-c13d1d5285f5,birthday,not_close,0,0,7,0.5384615384615384
bfab4c67-aa82-552e-90c9-c13d1d5285f5,birthday,not_close,0,1,3,0.23076923076923078
bfab4c67-aa82-552e-90c9-c13d1d5285f5,birthday,not_close,0,2,2,0.15384615384615385
bfab4c67-aa82-552e-90c9-c13d1d5285f5,birthday,not_close,0,3,1,0.07692307692307693
bfab4c67-aa82-552e-90c9-c13d1d5285f5,fair,close,2,0,2,0.1111111111111111
bfab4c67-aa82-552e-90c9-c13d1d5285f5,fair,close,2,1,7,0.3888888888888889
bfab4c67-aa82-552e-90c9-c13d1d5285f5,fair,close,2,2,6,0.3333333333333333
bfab4c67-aa82-552e-90c9-c13d1d5285f5,fair,close,2,3,3,0.16666666666666666
bfab4c67-aa82-552e-90c9-c13d1d5285f5,crabs,somewhat_close,1,0,5,0.3125
bfab4c67-aa82-552e-90c9-c13d1d5285f5,crabs,somewhat_close,1,1,6,0.375
bfab4c67-aa82-552e-90c9-c13d1d5285f5,crabs,somewhat_close,1,2,2,0.125
bfab4c67-aa82-552e-90c9-c13d1d5285f5,crabs,somewhat_close,1,3,3,0.1875
bfab4c67-aa82-552e-90c9-c13d1d5285f5,hike,extremely_close,3,0,2,0.09090909090909091
bfab4c67-aa82-552e-90c9-c13d1d5285f5,hike,extremely_close,3,1,7,0.3181818181818182
bfab4c67-aa82-552e-90c9-c13d1d5285f5,hike,extremely_close,3,2,6,0.2727272727272727
bfab4c67-aa82-552e-90c9-c13d1d5285f5,hike,extremely_close,3,3,7,0.3181818181818182
bfab4c67-aa82-552e-90c9-c13d1d5285f5,conference,not_close,0,0,6,0.375
bfab4c67-aa82-552e-90c9-c13d1d5285f5,conference,not_close,0,1,7,0.4375
bfab4c67-aa82-552e-90c9-c13d1d5285f5,conference,not_close,0,2,2,0.125
bfab4c67-aa82-552e-90c9-c13d1d5285f5,conference,not_close,0,3,1,0.0625
bfab4c67-aa82-552e-90c9-c13d1d5285f5,social,extremely_close,3,0,5,0.20833333333333334
bfab4c67-aa82-552e-90c9-c13d1d5285f5,social,extremely_close,3,1,6,0.25
bfab4c67-aa82-552e-90c9-c13d1d5285f5,social,extremely_close,3,2,7,0.2916666666666667
bfab4c67-aa82-552e-90c9-c13d1d5285f5,social,extremely_close,3,3,6,0.25
bfab4c67-aa82-552e-90c9-c13d1d5285f5,dip,close,2,0,7,0.35
bfab4c67-aa82-552e-90c9-c13d1d5285f5,dip,close,2,1,6,0.3
bfab4c67-aa82-552e-90c9-c13d1d5285f5,dip,close,2,2,5,0.25
bfab4c67-aa82-552e-90c9-c13d1d5285f5,dip,close,2,3,2,0.1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,gala,close,2,0,5,0.21739130434782608
bfab4c67-aa82-552e-90c9-c13d1d5285f5,gala,close,2,1,7,0.30434782608695654
bfab4c67-aa82-552e-90c9-c13d1d5285f5,gala,close,2,2,6,0.2608695652173913
bfab4c67-aa82-552e-90c9-c13d1d5285f5,gala,close,2,3,5,0.21739130434782608
bfab4c67-aa82-552e-90c9-c13d1d5285f5,driving,extremely_close,3,0,2,0.1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,driving,extremely_close,3,1,7,0.35
bfab4c67-aa82-552e-90c9-c13d1d5285f5,driving,extremely_close,3,2,6,0.3
bfab4c67-aa82-552e-90c9-c13d1d5285f5,driving,extremely_close,3,3,5,0.25
bfab4c67-aa82-552e-90c9-c13d1d5285f5,wedding,not_close,0,0,7,0.5
bfab4c67-aa82-552e-90c9-c13d1d5285f5,wedding,not_close,0,1,2,0.14285714285714285
bfab4c67-aa82-552e-90c9-c13d1d5285f5,wedding,not_close,0,2,3,0.21428571428571427
bfab4c67-aa82-552e-90c9-c13d1d5285f5,wedding,not_close,0,3,2,0.14285714285714285
f370b075-282b-53f4-9673-2d14524f8743,driving,somewhat_close,1,0,5,0.35714285714285715
f370b075-282b-53f4-9673-2d14524f8743,driving,somewhat_close,1,1,6,0.42857142857142855
f370b075-282b-53f4-9673-2d14524f8743,driving,somewhat_close,1,2,2,0.14285714285714285
f370b075-282b-53f4-9673-2d14524f8743,driving,somewhat_close,1,3,1,0.07142857142857142
f370b075-282b-53f4-9673-2d14524f8743,oysters,close,2,0,2,0.16666666666666666
f370b075-282b-53f4-9673-2d14524f8743,oysters,close,2,1,5,0.4166666666666667
f370b075-282b-53f4-9673-2d14524f8743,oysters,close,2,2,3,0.25
f370b075-282b-53f4-9673-2d14524f8743,oysters,close,2,3,2,0.16666666666666666
f370b075-282b-53f4-9673-2d14524f8743,soup,close,2,0,7,0.3888888888888889
f370b075-282b-53f4-9673-2d14524f8743,soup,close,2,1,4,0.2222222222222222
f370b075-282b-53f4-9673-2d14524f8743,soup,close,2,2,5,0.2777777777777778
f370b075-282b-53f4-9673-2d14524f8743,soup,close,2,3,2,0.1111111111111111
f370b075-282b-53f4-9673-2d14524f8743,hike,close,2,0,3,0.21428571428571427
f370b075-282b-53f4-9673-2d14524f8743,hike,close,2,1,7,0.5
f370b075-282b-53f4-9673-2d14524f8743,hike,close,2,2,3,0.21428571428571427
f370b075-282b-53f4-9673-2d14524f8743,hike,close,2,3,1,0.07142857142857142
f370b075-282b-53f4-9673-2d14524f8743,wedding,extremely_close,3,0,5,0.22727272727272727
f370b075-282b-53f4-9673-2d14524f8743,wedding,extremely_close,3,1,6,0.2727272727272727
f370b075-282b-53f4-9673-2d14524f8743,wedding,extremely_close,3,2,6,0.2727272727272727
f370b075-282b-53f4-9673-2d14524f8743,wedding,extremely_close,3,3,5,0.22727272727272727
f370b075-282b-53f4-9673-2d14524f8743,basketball,extremely_close,3,0,2,0.09523809523809523
f370b075-282b-53f4-9673-2d14524f8743,basketball,extremely_close,3,1,7,0.3333333333333333
f370b075-282b-53f4-9673-2d14524f8743,basketball,extremely_close,3,2,6,0.2857142857142857
f370b075-282b-53f4-9673-2d14524f8743,basketball,extremely_close,3,3,6,0.2857142857142857
f370b075-282b-53f4-9673-2d14524f8743,birthday,extremely_close,3,0,3,0.16666666666666666
f370b075-282b-53f4-9673-2d14524f8743,birthday,extremely_close,3,1,7,0.3888888888888889
f370b075-282b-53f4-9673-2d14524f8743,birthday,extremely_close,3,2,6,0.3333333333333333
f370b075-282b-53f4-9673-2d14524f8743,birthday,extremely_close,3,3,2,0.1111111111111111
f370b075-282b-53f4-9673-2d14524f8743,crabs,not_close,0,0,7,0.5
f370b075-282b-53f4-9673-2d14524f8743,crabs,not_close,0,1,5,0.35714285714285715
f370b075-282b-53f4-9673-2d14524f8743,crabs,not_close,0,2,1,0.07142857142857142
f370b075-282b-53f4-9673-2d14524f8743,crabs,not_close,0,3,1,0.07142857142857142
f370b075-282b-53f4-9673-2d14524f8743,gala,somewhat_close,1,0,6,0.3333333333333333
f370b075-282b-53f4-9673-2d14524f8743,gala,somewhat_close,1,1,5,0.2777777777777778
f370b075-282b-53f4-9673-2d14524f8743,gala,somewhat_close,1,2,5,0.2777777777777778
f370b075-282b-53f4-9673-2d14524f8743,gala,somewhat_close,1,3,2,0.1111111111111111
f370b075-282b-53f4-9673-2d14524f8743,brunch,extremely_close,3,0,1,0.05263157894736842
f370b075-282b-53f4-9673-2d14524f8743,brunch,extremely_close,3,1,6,0.3157894736842105
f370b075-282b-53f4-9673-2d14524f8743,brunch,extremely_close,3,2,7,0.3684210526315789
f370b075-282b-53f4-9673-2d14524f8743,brunch,extremely_close,3,3,5,0.2631578947368421
f370b075-282b-53f4-9673-2d14524f8743,fair,somewhat_close,1,0,5,0.35714285714285715
f370b075-282b-53f4-9673-2d14524f8743,fair,somewhat_close,1,1,6,0.42857142857142855
f370b075-282b-53f4-9673-2d14524f8743,fair,somewhat_close,1,2,2,0.14285714285714285
f370b075-282b-53f4-9673-2d14524f8743,fair,somewhat_close,1,3,1,0.07142857142857142
f370b075-282b-53f4-9673-2d14524f8743,social,close,2,0,2,0.16666666666666666
f370b075-282b-53f4-9673-2d14524f8743,social,close,2,1,6,0.5
f370b075-282b-53f4-9673-2d14524f8743,social,close,2,2,3,0.25
f370b075-282b-53f4-9673-2d14524f8743,social,close,2,3,1,0.08333333333333333
f370b075-282b-53f4-9673-2d14524f8743,conference,not_close,0,0,6,0.46153846153846156
f370b075-282b-53f4-9673-2d14524f8743,conference,not_close,0,1,5,0.38461538461538464
f370b075-282b-53f4-9673-2d14524f8743,conference,not_close,0,2,1,0.07692307692307693
f370b075-282b-53f4-9673-2d14524f8743,conference,not_close,0,3,1,0.07692307692307693
f370b075-282b-53f4-9673-2d14524f8743,dip,not_close,0,0,7,0.5384615384615384
f370b075-282b-53f4-9673-2d14524f8743,dip,not_close,0,1,3,0.23076923076923078
f370b075-282b-53f4-9673-2d14524f8743,dip,not_close,0,2,2,0.15384615384615385
f370b075-282b-53f4-9673-2d14524f8743,dip,not_close,0,3,1,0.07692307692307693
f370b075-282b-53f4-9673-2d14524f8743,cooking,not_close,0,0,2,0.15384615384615385
f370b075-282b-53f4-9673-2d14524f8743,cooking,not_close,0,1,7,0.5384615384615384
f370b075-282b-53f4-9673-2d14524f8743,cooking,not_close,0,2,3,0.23076923076923078
f370b075-282b-53f4-9673-2d14524f8743,cooking,not_close,0,3,1,0.07692307692307693
f370b075-282b-53f4-9673-2d14524f8743,drinks,somewhat_close,1,0,5,0.35714285714285715
f370b075-282b-53f4-9673-2d14524f8743,drinks,somewhat_close,1,1,6,0.42857142857142855
f370b075-282b-53f4-9673-2d14524f8743,drinks,somewhat_close,1,2,2,0.14285714285714285
f370b075-282b-53f4-9673-2d14524f8743,drinks,somewhat_close,1,3,1,0.07142857142857142
00c658b3-6a38-5515-87ad-65d359fa8826,gala,extremely_close,3,0,3,0.15789473684210525
00c658b3-6a38-5515-87ad-65d359fa8826,gala,extremely_close,3,1,7,0.3684210526315789
00c658b3-6a38-5515-87ad-65d359fa8826,gala,extremely_close,3,2,7,0.3684210526315789
00c658b3-6a38-5515-87ad-65d359fa8826,gala,extremely_close,3,3,2,0.10526315789473684
00c658b3-6a38-5515-87ad-65d359fa8826,fair,somewhat_close,1,0,5,0.4166666666666667
00c658b3-6a38-5515-87ad-65d359fa8826,fair,somewhat_close,1,1,5,0.4166666666666667
00c658b3-6a38-5515-87ad-65d359fa8826,fair,somewhat_close,1,2,1,0.08333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,fair,somewhat_close,1,3,1,0.08333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,birthday,somewhat_close,1,0,6,0.46153846153846156
00c658b3-6a38-5515-87ad-65d359fa8826,birthday,somewhat_close,1,1,5,0.38461538461538464
00c658b3-6a38-5515-87ad-65d359fa8826,birthday,somewhat_close,1,2,1,0.07692307692307693
00c658b3-6a38-5515-87ad-65d359fa8826,birthday,somewhat_close,1,3,1,0.07692307692307693
00c658b3-6a38-5515-87ad-65d359fa8826,conference,extremely_close,3,0,1,0.07692307692307693
00c658b3-6a38-5515-87ad-65d359fa8826,conference,extremely_close,3,1,5,0.38461538461538464
00c658b3-6a38-5515-87ad-65d359fa8826,conference,extremely_close,3,2,6,0.46153846153846156
00c658b3-6a38-5515-87ad-65d359fa8826,conference,extremely_close,3,3,1,0.07692307692307693
00c658b3-6a38-5515-87ad-65d359fa8826,oysters,close,2,0,5,0.35714285714285715
00c658b3-6a38-5515-87ad-65d359fa8826,oysters,close,2,1,5,0.35714285714285715
00c658b3-6a38-5515-87ad-65d359fa8826,oysters,close,2,2,3,0.21428571428571427
00c658b3-6a38-5515-87ad-65d359fa8826,oysters,close,2,3,1,0.07142857142857142
00c658b3-6a38-5515-87ad-65d359fa8826,social,close,2,0,5,0.3333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,social,close,2,1,3,0.2
00c658b3-6a38-5515-87ad-65d359fa8826,social,close,2,2,5,0.3333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,social,close,2,3,2,0.13333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,basketball,somewhat_close,1,0,2,0.2222222222222222
00c658b3-6a38-5515-87ad-65d359fa8826,basketball,somewhat_close,1,1,5,0.5555555555555556
00c658b3-6a38-5515-87ad-65d359fa8826,basketball,somewhat_close,1,2,1,0.1111111111111111
00c658b3-6a38-5515-87ad-65d359fa8826,basketball,somewhat_close,1,3,1,0.1111111111111111
00c658b3-6a38-5515-87ad-65d359fa8826,soup,not_close,0,0,7,0.7
00c658b3-6a38-5515-87ad-65d359fa8826,soup,not_close,0,1,1,0.1
00c658b3-6a38-5515-87ad-65d359fa8826,soup,not_close,0,2,1,0.1
00c658b3-6a38-5515-87ad-65d359fa8826,soup,not_close,0,3,1,0.1
00c658b3-6a38-5515-87ad-65d359fa8826,crabs,not_close,0,0,5,0.5
00c658b3-6a38-5515-87ad-65d359fa8826,crabs,not_close,0,1,3,0.3
00c658b3-6a38-5515-87ad-65d359fa8826,crabs,not_close,0,2,1,0.1
00c658b3-6a38-5515-87ad-65d359fa8826,crabs,not_close,0,3,1,0.1
00c658b3-6a38-5515-87ad-65d359fa8826,brunch,close,2,0,5,0.25
00c658b3-6a38-5515-87ad-65d359fa8826,brunch,close,2,1,5,0.25
00c658b3-6a38-5515-87ad-65d359fa8826,brunch,close,2,2,5,0.25
00c658b3-6a38-5515-87ad-65d359fa8826,brunch,close,2,3,5,0.25
00c658b3-6a38-5515-87ad-65d359fa8826,wedding,extremely_close,3,0,3,0.15
00c658b3-6a38-5515-87ad-65d359fa8826,wedding,extremely_close,3,1,5,0.25
00c658b3-6a38-5515-87ad-65d359fa8826,wedding,extremely_close,3,2,6,0.3
00c658b3-6a38-5515-87ad-65d359fa8826,wedding,extremely_close,3,3,6,0.3
00c658b3-6a38-5515-87ad-65d359fa8826,driving,not_close,0,0,7,0.5833333333333334
00c658b3-6a38-5515-87ad-65d359fa8826,driving,not_close,0,1,3,0.25
00c658b3-6a38-5515-87ad-65d359fa8826,driving,not_close,0,2,1,0.08333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,driving,not_close,0,3,1,0.08333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,dip,not_close,0,0,7,0.3888888888888889
00c658b3-6a38-5515-87ad-65d359fa8826,dip,not_close,0,1,5,0.2777777777777778
00c658b3-6a38-5515-87ad-65d359fa8826,dip,not_close,0,2,5,0.2777777777777778
00c658b3-6a38-5515-87ad-65d359fa8826,dip,not_close,0,3,1,0.05555555555555555
00c658b3-6a38-5515-87ad-65d359fa8826,cooking,somewhat_close,1,0,2,0.15384615384615385
00c658b3-6a38-5515-87ad-65d359fa8826,cooking,somewhat_close,1,1,7,0.5384615384615384
00c658b3-6a38-5515-87ad-65d359fa8826,cooking,somewhat_close,1,2,3,0.23076923076923078
00c658b3-6a38-5515-87ad-65d359fa8826,cooking,somewhat_close,1,3,1,0.07692307692307693
00c658b3-6a38-5515-87ad-65d359fa8826,hike,close,2,0,5,0.3333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,hike,close,2,1,5,0.3333333333333333
00c658b3-6a38-5515-87ad-65d359fa8826,hike,close,2,2,3,0.2
00c658b3-6a38-5515-87ad-65d359fa8826,hike,close,2,3,2,0.13333333333333333
